tag,stem,cell,cell_lat,cell_lon,src_lat,src_lon,src_dep,n_fam,sta_lat,sta_lon,n_days,sigma_daily,site
B039p90f40,b039,41.20_-123.20,41.2,-123.2,41.3,-123.1,31.9,26,41.4667,-122.4847,5563,0.0367,24
B039p90f40,b039,41.60_-122.80,41.6,-122.8,41.65,-122.85,18.47,20,41.4667,-122.4847,5564,0.0278,24
B039p90f40,b039,41.60_-123.20,41.6,-123.2,41.6,-123.1,30.91,26,41.4667,-122.4847,5564,0.0379,24
B039p90f40,b039,42.00_-123.20,42.0,-123.2,42.15,-123.35,40.47,1,41.4667,-122.4847,5562,0.0628,24
B039p90f40,b039,42.40_-123.20,42.4,-123.2,42.225,-123.3,38.39,2,41.4667,-122.4847,5562,0.077,24
B039p90f40,b039,42.40_-123.60,42.4,-123.6,42.35,-123.45,39.78,1,41.4667,-122.4847,5562,0.0459,24
B040p90f40,b040,41.20_-122.80,41.2,-122.8,41.2,-122.9,21.19,9,41.8308,-122.4205,5938,0.1574,25
B040p90f40,b040,41.20_-123.20,41.2,-123.2,41.325,-123.1,35.26,26,41.8308,-122.4205,5939,0.138,25
B040p90f40,b040,41.60_-122.80,41.6,-122.8,41.6,-122.9,20.16,3,41.8308,-122.4205,5937,0.1821,25
B040p90f40,b040,41.60_-123.20,41.6,-123.2,41.55,-123.2,33.48,31,41.8308,-122.4205,5939,0.1583,25
B040p90f40,b040,41.60_-123.60,41.6,-123.6,41.65,-123.45,38.65,2,41.8308,-122.4205,3842,0.2753,25
B040p90f40,b040,42.00_-123.20,42.0,-123.2,42.025,-123.325,37.1,4,41.8308,-122.4205,5920,0.1716,25
B040p90f40,b040,42.00_-123.60,42.0,-123.6,41.9,-123.475,43.23,2,41.8308,-122.4205,5936,0.1796,25
B040p90f40,b040,42.40_-123.20,42.4,-123.2,42.2,-123.275,36.89,2,41.8308,-122.4205,5932,0.18,25
B040p90f40,b040,42.40_-123.60,42.4,-123.6,42.5,-123.45,32.81,1,41.8308,-122.4205,5708,0.1994,25
B045p90f40,b045,40.80_-122.80,40.8,-122.8,40.95,-122.9,21.41,1,40.436,-123.9965,5690,0.0961,26
B045p90f40,b045,41.20_-123.20,41.2,-123.2,41.2,-123.1,34.82,3,40.436,-123.9965,5704,0.0484,26
B201p90f40,b201,45.60_-123.20,45.6,-123.2,45.65,-123.3,31.4,16,46.3033,-122.2648,4394,0.1373,27
B201p90f40,b201,46.00_-123.20,46.0,-123.2,45.9,-123.2,33.77,9,46.3033,-122.2648,4449,0.1555,27
B201p90f40,b201,46.40_-123.20,46.4,-123.2,46.35,-123.2,25.01,5,46.3033,-122.2648,4700,0.1122,27
B201p90f40,b201,46.80_-122.80,46.8,-122.8,46.9,-122.85,39.85,5,46.3033,-122.2648,4506,0.1409,27
B201p90f40,b201,46.80_-123.20,46.8,-123.2,46.9,-123.0,42.86,1,46.3033,-122.2648,3315,0.1776,27
B201p90f40,b201,47.20_-123.20,47.2,-123.2,47.1,-123.05,42.18,3,46.3033,-122.2648,3853,0.14,27
B926p90f40,b926,48.00_-123.60,48.0,-123.6,48.2,-123.7,34.26,1,48.82,-124.131,4612,0.2429,28
B926p90f40,b926,48.40_-123.60,48.4,-123.6,48.45,-123.75,26.24,3,48.82,-124.131,5314,0.1212,28
B926p90f40,b926,48.40_-124.00,48.4,-124.0,48.5,-123.9,35.62,6,48.82,-124.131,5277,0.1069,28
B926p90f40,b926,48.80_-124.00,48.8,-124.0,48.65,-124.1,25.35,5,48.82,-124.131,5292,0.1226,28
B926p90f40,b926,48.80_-124.40,48.8,-124.4,48.9,-124.5,35.34,28,48.82,-124.131,5469,0.099,28
B926p90f40,b926,48.80_-124.80,48.8,-124.8,48.95,-124.75,29.59,51,48.82,-124.131,5475,0.1084,28
B926p90f40,b926,49.20_-124.40,49.2,-124.4,49.05,-124.55,42.09,6,48.82,-124.131,5401,0.1161,28
B926p90f40,b926,49.20_-124.80,49.2,-124.8,49.1,-124.725,38.6,10,48.82,-124.131,5444,0.1024,28
B927p90f40,b927,48.80_-124.40,48.8,-124.4,49.0,-124.475,41.08,6,49.2188,-124.8113,5929,0.1292,29
B927p90f40,b927,48.80_-124.80,48.8,-124.8,48.95,-124.75,29.59,4,49.2188,-124.8113,5383,0.2267,29
B927p90f40,b927,49.20_-124.40,49.2,-124.4,49.1,-124.6,42.49,23,49.2188,-124.8113,5958,0.1259,29
B927p90f40,b927,49.20_-124.80,49.2,-124.8,49.175,-124.925,32.88,14,49.2188,-124.8113,5975,0.1614,29
B927p90f40,b927,49.20_-125.20,49.2,-125.2,49.3,-125.1,40.31,8,49.2188,-124.8113,5958,0.1474,29
B928p90f40,b928,48.40_-124.00,48.4,-124.0,48.55,-123.8,18.73,1,48.8337,-125.1345,5818,0.2475,30
B928p90f40,b928,48.80_-124.00,48.8,-124.0,48.75,-124.2,20.89,3,48.8337,-125.1345,5822,0.1298,30
B928p90f40,b928,48.80_-124.40,48.8,-124.4,48.9,-124.55,32.61,17,48.8337,-125.1345,5823,0.1173,30
B928p90f40,b928,48.80_-124.80,48.8,-124.8,48.95,-124.75,29.83,63,48.8337,-125.1345,5823,0.1105,30
B928p90f40,b928,49.20_-124.40,49.2,-124.4,49.05,-124.575,42.29,4,48.8337,-125.1345,5821,0.1116,30
B928p90f40,b928,49.20_-124.80,49.2,-124.8,49.175,-124.9,35.22,18,48.8337,-125.1345,5823,0.1177,30
B935p90f40,b935,40.40_-122.40,40.4,-122.4,40.375,-122.55,29.29,2,40.4787,-123.5732,5889,0.2374,31
B935p90f40,b935,40.40_-122.80,40.4,-122.8,40.4,-122.8,28.48,15,40.4787,-123.5732,5924,0.1611,31
B935p90f40,b935,40.40_-123.20,40.4,-123.2,40.45,-123.0,39.46,1,40.4787,-123.5732,5889,0.2016,31
B935p90f40,b935,40.80_-122.40,40.8,-122.4,41.0,-122.55,16.87,1,40.4787,-123.5732,5829,0.2571,31
B935p90f40,b935,40.80_-122.80,40.8,-122.8,40.75,-122.9,18.5,24,40.4787,-123.5732,5925,0.1336,31
B935p90f40,b935,40.80_-123.20,40.8,-123.2,40.8,-123.05,32.01,39,40.4787,-123.5732,5924,0.1506,31
B935p90f40,b935,41.20_-122.80,41.2,-122.8,41.125,-122.9,21.26,6,40.4787,-123.5732,5924,0.1599,31
B935p90f40,b935,41.20_-123.20,41.2,-123.2,41.1,-123.1,31.81,10,40.4787,-123.5732,5924,0.1935,31
B941p90f40,b941,46.40_-123.20,46.4,-123.2,46.325,-123.2,24.83,2,46.9868,-122.219,6015,0.0634,32
B941p90f40,b941,46.80_-122.80,46.8,-122.8,46.85,-122.85,40.95,8,46.9868,-122.219,6015,0.0673,32
B941p90f40,b941,46.80_-123.20,46.8,-123.2,46.85,-123.0,34.63,5,46.9868,-122.219,6015,0.0812,32
B941p90f40,b941,47.20_-122.80,47.2,-122.8,47.275,-122.8,28.51,2,46.9868,-122.219,6015,0.0829,32
B941p90f40,b941,47.20_-123.20,47.2,-123.2,47.3,-123.1,46.14,3,46.9868,-122.219,6015,0.0768,32
B941p90f40,b941,47.60_-122.80,47.6,-122.8,47.55,-122.85,19.95,5,46.9868,-122.219,6015,0.0896,32
B941p90f40,b941,47.60_-123.20,47.6,-123.2,47.75,-123.15,44.6,1,46.9868,-122.219,6015,0.1819,32
B943p90f40,b943,47.20_-122.80,47.2,-122.8,47.35,-122.85,31.15,9,47.813,-122.911,5994,0.08,12
B943p90f40,b943,47.20_-123.20,47.2,-123.2,47.35,-123.025,42.24,8,47.813,-122.911,5996,0.0724,12
B943p90f40,b943,47.60_-122.80,47.6,-122.8,47.7,-122.9,30.85,9,47.813,-122.911,5986,0.0945,12
B943p90f40,b943,47.60_-123.20,47.6,-123.2,47.65,-123.25,41.91,19,47.813,-122.911,5993,0.0787,12
B943p90f40,b943,48.00_-122.80,48.0,-122.8,48.0,-122.95,32.98,4,47.813,-122.911,5975,0.1008,12
B943p90f40,b943,48.00_-123.20,48.0,-123.2,48.0,-123.15,41.69,30,47.813,-122.911,5997,0.0866,12
B943p90f40,b943,48.00_-123.60,48.0,-123.6,48.025,-123.525,38.55,4,47.813,-122.911,5936,0.1175,12
B943p90f40,b943,48.40_-122.80,48.4,-122.8,48.35,-122.8,41.83,2,47.813,-122.911,5989,0.1577,12
B943p90f40,b943,48.40_-123.20,48.4,-123.2,48.3,-123.15,29.91,7,47.813,-122.911,5990,0.092,12
B943p90f40,b943,48.40_-123.60,48.4,-123.6,48.4,-123.625,23.2,10,47.813,-122.911,5994,0.0937,12
B943p90f40,b943,48.40_-124.00,48.4,-124.0,48.5,-123.825,28.85,4,47.813,-122.911,5992,0.0674,12
B943p90f40,b943,48.80_-123.60,48.8,-123.6,48.65,-123.7,23.37,1,47.813,-122.911,3709,0.1922,12
B943p90f40,b943,48.80_-124.00,48.8,-124.0,48.65,-124.025,23.94,2,47.813,-122.911,3044,0.3094,12
BABR,babr,44.00_-123.20,44.0,-123.2,44.1,-123.3,26.89,3,44.621,-123.789,620,0.2477,34
BABR,babr,44.40_-123.60,44.4,-123.6,44.45,-123.55,29.85,5,44.621,-123.789,615,0.2514,34
BABR,babr,44.80_-123.20,44.8,-123.2,44.9,-123.4,29.65,11,44.621,-123.789,617,0.2995,34
BABR,babr,44.80_-123.60,44.8,-123.6,44.8,-123.55,29.9,22,44.621,-123.789,620,0.3001,34
BABR,babr,45.20_-123.20,45.2,-123.2,45.15,-123.4,23.51,11,44.621,-123.789,619,0.2691,34
BABR,babr,45.20_-123.60,45.2,-123.6,45.1,-123.5,34.04,9,44.621,-123.789,618,0.3157,34
BBO,bbo,42.00_-123.20,42.0,-123.2,42.125,-123.375,41.32,4,42.888,-122.68,2428,0.1945,35
BBO,bbo,42.00_-123.60,42.0,-123.6,42.15,-123.55,45.8,3,42.888,-122.68,2434,0.3286,35
BBO,bbo,42.40_-123.20,42.4,-123.2,42.4,-123.35,35.69,27,42.888,-122.68,2536,0.1883,35
BBO,bbo,42.40_-123.60,42.4,-123.6,42.5,-123.55,35.56,23,42.888,-122.68,2577,0.1931,35
BBO,bbo,42.40_-124.00,42.4,-124.0,42.45,-123.8,41.68,1,42.888,-122.68,1907,0.2176,35
BBO,bbo,42.80_-123.20,42.8,-123.2,42.8,-123.35,35.4,17,42.888,-122.68,2548,0.223,35
BBO,bbo,42.80_-123.60,42.8,-123.6,42.8,-123.5,31.11,19,42.888,-122.68,2556,0.1875,35
BBO,bbo,43.20_-123.20,43.2,-123.2,43.0,-123.375,37.73,4,42.888,-122.68,2400,0.2681,35
BBO,bbo,43.20_-123.60,43.2,-123.6,43.15,-123.6,30.67,15,42.888,-122.68,2568,0.216,35
BBO,bbo,43.20_-124.00,43.2,-124.0,43.3,-123.875,30.01,2,42.888,-122.68,2155,0.2919,35
BBO,bbo,43.60_-123.60,43.6,-123.6,43.45,-123.6,28.82,1,42.888,-122.68,2272,0.2246,35
BCCR,bccr,40.00_-122.40,40.0,-122.4,40.2,-122.35,25.83,7,39.819,-121.734,2085,0.0815,36
BCCR,bccr,40.00_-122.80,40.0,-122.8,40.15,-122.85,29.06,3,39.819,-121.734,2058,0.0739,36
BCCR,bccr,40.40_-122.40,40.4,-122.4,40.425,-122.55,20.17,28,39.819,-121.734,2086,0.0548,36
BCCR,bccr,40.40_-122.80,40.4,-122.8,40.4,-122.75,24.93,34,39.819,-121.734,2086,0.0583,36
BCCR,bccr,40.40_-123.20,40.4,-123.2,40.3,-123.0,43.01,1,39.819,-121.734,2070,0.1089,36
BCCR,bccr,40.80_-122.40,40.8,-122.4,40.65,-122.6,21.01,10,39.819,-121.734,2083,0.0567,36
BCCR,bccr,40.80_-122.80,40.8,-122.8,40.65,-122.7,20.24,38,39.819,-121.734,2087,0.0513,36
BCCR,bccr,40.80_-123.20,40.8,-123.2,40.7,-123.0,14.88,1,39.819,-121.734,2060,0.1408,36
BEER,beer,43.20_-123.60,43.2,-123.6,43.35,-123.45,33.81,3,44.108,-123.847,3391,0.1612,37
BEER,beer,43.20_-124.00,43.2,-124.0,43.3,-123.85,30.18,1,44.108,-123.847,3367,0.1575,37
BEER,beer,43.60_-123.20,43.6,-123.2,43.7,-123.4,23.33,1,44.108,-123.847,2356,0.221,37
BEER,beer,43.60_-123.60,43.6,-123.6,43.55,-123.55,27.33,2,44.108,-123.847,3348,0.2377,37
BEER,beer,43.60_-124.00,43.6,-124.0,43.45,-123.8,30.84,1,44.108,-123.847,3395,0.1889,37
BEER,beer,44.00_-123.60,44.0,-123.6,44.2,-123.55,30.36,1,44.108,-123.847,2999,0.2101,37
BEER,beer,44.40_-123.20,44.4,-123.2,44.5,-123.35,35.45,3,44.108,-123.847,3390,0.1492,37
BEER,beer,44.40_-123.60,44.4,-123.6,44.55,-123.55,29.35,40,44.108,-123.847,3401,0.1052,37
BEER,beer,44.40_-124.00,44.4,-124.0,44.45,-123.8,24.1,1,44.108,-123.847,3089,0.1739,37
BEER,beer,44.80_-123.20,44.8,-123.2,44.8,-123.375,28.99,6,44.108,-123.847,3399,0.17,37
BEER,beer,44.80_-123.60,44.8,-123.6,44.65,-123.55,28.76,45,44.108,-123.847,3401,0.1194,37
BEER,beer,44.80_-124.00,44.8,-124.0,44.625,-123.8,24.87,2,44.108,-123.847,3374,0.2441,37
BERY,bery,47.60_-122.80,47.6,-122.8,47.7,-122.8,21.59,10,48.264,-122.096,1360,0.1084,38
BERY,bery,47.60_-123.20,47.6,-123.2,47.7,-123.2,43.72,3,48.264,-122.096,1318,0.099,38
BERY,bery,48.00_-123.20,48.0,-123.2,48.1,-123.3,43.33,1,48.264,-122.096,1364,0.0866,38
BERY,bery,48.40_-123.20,48.4,-123.2,48.275,-123.325,41.26,4,48.264,-122.096,1380,0.1016,38
BERY,bery,48.40_-123.60,48.4,-123.6,48.275,-123.45,23.52,2,48.264,-122.096,953,0.0941,38
BFSB,bfsb,48.40_-124.00,48.4,-124.0,48.55,-124.0,13.56,1,48.834,-125.136,1788,0.1307,30
BFSB,bfsb,48.80_-124.00,48.8,-124.0,48.75,-124.175,25.29,2,48.834,-125.136,2868,0.1933,30
BFSB,bfsb,48.80_-124.40,48.8,-124.4,48.75,-124.35,29.61,5,48.834,-125.136,2863,0.1513,30
BFSB,bfsb,48.80_-124.80,48.8,-124.8,49.0,-124.75,29.65,3,48.834,-125.136,2871,0.145,30
BFSB,bfsb,49.20_-124.40,49.2,-124.4,49.1,-124.6,42.49,7,48.834,-125.136,2881,0.2102,30
BFSB,bfsb,49.20_-124.80,49.2,-124.8,49.2,-124.95,34.01,13,48.834,-125.136,2880,0.173,30
BFSB,bfsb,49.20_-125.20,49.2,-125.2,49.25,-125.1,32.18,12,48.834,-125.136,2877,0.1691,30
BHAM,bham,48.00_-122.80,48.0,-122.8,48.05,-122.9,35.32,2,48.787,-122.418,1787,0.0311,40
BHAM,bham,48.00_-123.20,48.0,-123.2,47.95,-123.15,40.99,6,48.787,-122.418,1789,0.0182,40
BHAM,bham,48.00_-123.60,48.0,-123.6,48.175,-123.5,38.06,2,48.787,-122.418,1789,0.0171,40
BHAM,bham,48.40_-122.80,48.4,-122.8,48.3,-122.875,29.8,2,48.787,-122.418,1789,0.0419,40
BHAM,bham,48.40_-123.20,48.4,-123.2,48.35,-123.1,31.57,9,48.787,-122.418,1789,0.0126,40
BHAM,bham,48.40_-123.60,48.4,-123.6,48.35,-123.65,24.31,8,48.787,-122.418,1789,0.0134,40
BHAM,bham,48.80_-123.20,48.8,-123.2,48.65,-123.3,23.7,1,48.787,-122.418,1713,0.0402,40
BHAM,bham,48.80_-123.60,48.8,-123.6,48.85,-123.65,41.41,3,48.787,-122.418,1789,0.0352,40
BHW,bhw,47.20_-122.80,47.2,-122.8,47.05,-122.75,45.29,3,47.836,-122.031,1363,0.0503,41
BHW,bhw,47.20_-123.20,47.2,-123.2,47.35,-123.05,45.49,3,47.836,-122.031,1363,0.0762,41
BHW,bhw,47.60_-122.80,47.6,-122.8,47.725,-122.85,40.42,4,47.836,-122.031,1363,0.0241,41
BHW,bhw,47.60_-123.20,47.6,-123.2,47.6,-123.0,41.91,1,47.836,-122.031,1363,0.0395,41
BHW,bhw,48.00_-122.80,48.0,-122.8,48.075,-122.925,38.63,2,47.836,-122.031,1363,0.0203,41
BHW,bhw,48.00_-123.20,48.0,-123.2,48.025,-123.15,47.26,2,47.836,-122.031,1363,0.0238,41
BHW,bhw,48.40_-122.80,48.4,-122.8,48.4,-122.85,54.79,1,47.836,-122.031,1363,0.0288,41
BHW,bhw,48.40_-123.20,48.4,-123.2,48.45,-123.2,38.52,4,47.836,-122.031,1363,0.0471,41
BHW,bhw,48.80_-123.20,48.8,-123.2,48.6,-123.3,44.37,1,47.836,-122.031,1363,0.0278,41
BOIS,bois,46.00_-123.20,46.0,-123.2,45.975,-123.25,32.07,2,46.551,-123.13,72,0.1577,42
BOIS,bois,46.40_-123.20,46.4,-123.2,46.35,-123.3,20.11,1,46.551,-123.13,910,0.3243,42
BOIS,bois,47.20_-122.40,47.2,-122.4,47.25,-122.6,34.18,1,46.551,-123.13,1332,0.167,42
BOIS,bois,47.20_-122.80,47.2,-122.8,47.3,-122.65,24.05,1,46.551,-123.13,454,0.3603,42
BST09,bst09,46.80_-122.80,46.8,-122.8,46.8,-122.75,37.15,1,47.654,-122.309,1893,0.0106,43
BST09,bst09,46.80_-123.20,46.8,-123.2,46.95,-123.15,41.72,1,47.654,-122.309,1894,0.0104,43
BST09,bst09,47.20_-122.80,47.2,-122.8,47.275,-122.775,41.93,4,47.654,-122.309,1895,0.0073,43
BST09,bst09,47.20_-123.20,47.2,-123.2,47.325,-123.025,42.59,6,47.654,-122.309,1894,0.0045,43
BST09,bst09,47.60_-122.80,47.6,-122.8,47.55,-122.9,20.91,9,47.654,-122.309,1894,0.0081,43
BST09,bst09,47.60_-123.20,47.6,-123.2,47.625,-123.225,40.52,6,47.654,-122.309,1894,0.0074,43
BST09,bst09,48.00_-122.80,48.0,-122.8,48.1,-122.9,25.7,3,47.654,-122.309,1894,0.0235,43
BST09,bst09,48.00_-123.20,48.0,-123.2,48.1,-123.125,35.74,8,47.654,-122.309,1894,0.0057,43
BST09,bst09,48.00_-123.60,48.0,-123.6,48.025,-123.575,41.98,4,47.654,-122.309,1894,0.0071,43
BST09,bst09,48.40_-122.80,48.4,-122.8,48.375,-122.825,30.28,8,47.654,-122.309,1895,0.0063,43
BST09,bst09,48.40_-123.20,48.4,-123.2,48.35,-123.375,28.5,4,47.654,-122.309,1895,0.0105,43
BST09,bst09,48.40_-123.60,48.4,-123.6,48.375,-123.5,23.59,8,47.654,-122.309,1895,0.0043,43
BTB,btb,48.80_-124.00,48.8,-124.0,48.7,-124.2,32.38,1,49.469,-125.523,2339,0.0789,44
BTB,btb,48.80_-124.40,48.8,-124.4,48.95,-124.4,26.65,3,49.469,-125.523,2528,0.1199,44
BTB,btb,48.80_-124.80,48.8,-124.8,49.0,-124.775,28.75,2,49.469,-125.523,2095,0.1137,44
BTB,btb,49.20_-124.00,49.2,-124.0,49.1,-124.2,39.99,1,49.469,-125.523,2147,0.1007,44
BTB,btb,49.20_-124.40,49.2,-124.4,49.1,-124.55,42.09,5,49.469,-125.523,2468,0.0782,44
BTB,btb,49.20_-124.80,49.2,-124.8,49.175,-124.75,40.36,8,49.469,-125.523,2540,0.0806,44
BTB,btb,49.20_-125.20,49.2,-125.2,49.35,-125.1,33.58,1,49.469,-125.523,2488,0.0823,44
BTB,btb,49.20_-125.60,49.2,-125.6,49.4,-125.525,39.07,2,49.469,-125.523,2426,0.1458,44
BTB,btb,49.60_-126.40,49.6,-126.4,49.775,-126.275,36.45,4,49.469,-125.523,2531,0.0904,44
BTB,btb,50.00_-126.00,50.0,-126.0,49.9,-126.0,31.76,2,49.469,-125.523,1045,0.1163,44
BTB,btb,50.00_-126.40,50.0,-126.4,49.9,-126.55,24.25,13,49.469,-125.523,2530,0.0888,44
BTB,btb,50.00_-126.80,50.0,-126.8,50.1,-126.8,24.73,19,49.469,-125.523,2539,0.0906,44
BTB,btb,50.40_-126.80,50.4,-126.8,50.2,-126.85,22.97,7,49.469,-125.523,2525,0.0943,44
BUCK,buck,43.20_-123.60,43.2,-123.6,43.4,-123.6,30.6,3,44.197,-122.986,2783,0.1052,45
BUCK,buck,43.20_-124.00,43.2,-124.0,43.35,-123.85,30.42,1,44.197,-122.986,2680,0.1414,45
BUCK,buck,43.60_-123.20,43.6,-123.2,43.6,-123.35,31.19,8,44.197,-122.986,2784,0.0552,45
BUCK,buck,43.60_-123.60,43.6,-123.6,43.6,-123.5,26.58,22,44.197,-122.986,2784,0.044,45
BUCK,buck,44.00_-123.20,44.0,-123.2,43.975,-123.3,22.48,4,44.197,-122.986,2784,0.0563,45
BUCK,buck,44.00_-123.60,44.0,-123.6,43.9,-123.525,26.72,4,44.197,-122.986,2784,0.0475,45
BUCK,buck,44.40_-123.20,44.4,-123.2,44.55,-123.3,37.32,1,44.197,-122.986,2751,0.0806,45
BUCK,buck,44.40_-123.60,44.4,-123.6,44.5,-123.6,27.88,15,44.197,-122.986,2784,0.0433,45
BUCK,buck,44.80_-123.20,44.8,-123.2,44.9,-123.4,25.97,4,44.197,-122.986,2784,0.0422,45
BUCK,buck,44.80_-123.60,44.8,-123.6,44.7,-123.55,29.69,19,44.197,-122.986,2783,0.0365,45
BUCK,buck,45.20_-123.20,45.2,-123.2,45.075,-123.4,22.68,2,44.197,-122.986,2782,0.0895,45
BUCK,buck,45.20_-123.60,45.2,-123.6,45.075,-123.475,24.96,4,44.197,-122.986,2784,0.0547,45
CARB,carb,46.00_-123.20,46.0,-123.2,46.15,-123.05,14.26,1,46.988,-122.005,2453,0.1253,46
CARB,carb,46.40_-122.80,46.4,-122.8,46.5,-122.85,30.99,1,46.988,-122.005,2239,0.0909,46
CARB,carb,46.40_-123.20,46.4,-123.2,46.35,-123.2,24.24,10,46.988,-122.005,2463,0.0453,46
CARB,carb,46.80_-122.80,46.8,-122.8,46.825,-122.75,33.13,6,46.988,-122.005,2450,0.1027,46
CARB,carb,46.80_-123.20,46.8,-123.2,46.875,-123.05,38.66,6,46.988,-122.005,2459,0.0774,46
CARB,carb,47.20_-122.40,47.2,-122.4,47.2,-122.6,41.9,4,46.988,-122.005,2473,0.0897,46
CARB,carb,47.20_-122.80,47.2,-122.8,47.25,-122.9,40.99,11,46.988,-122.005,2482,0.0787,46
CARB,carb,47.20_-123.20,47.2,-123.2,47.15,-123.15,42.18,13,46.988,-122.005,2479,0.0529,46
CARB,carb,47.60_-122.40,47.6,-122.4,47.75,-122.6,18.38,1,46.988,-122.005,2413,0.1504,46
CARB,carb,47.60_-122.80,47.6,-122.8,47.65,-122.8,31.05,20,46.988,-122.005,2481,0.0419,46
CARB,carb,47.60_-123.20,47.6,-123.2,47.75,-123.05,42.59,10,46.988,-122.005,2464,0.0708,46
CARB,carb,48.00_-122.80,48.0,-122.8,47.85,-122.8,19.67,3,46.988,-122.005,2392,0.1037,46
CARB,carb,48.00_-123.20,48.0,-123.2,47.85,-123.15,44.74,2,46.988,-122.005,2430,0.0947,46
CAVE,cave,41.20_-123.20,41.2,-123.2,41.35,-123.1,35.62,1,42.121,-123.571,3134,0.1474,47
CAVE,cave,41.60_-123.20,41.6,-123.2,41.45,-123.1,34.32,1,42.121,-123.571,649,0.2183,47
CAVE,cave,42.00_-123.20,42.0,-123.2,42.1,-123.25,35.08,2,42.121,-123.571,3089,0.1093,47
CAVE,cave,42.40_-123.20,42.4,-123.2,42.525,-123.375,28.58,4,42.121,-123.571,3297,0.1248,47
CAVE,cave,42.40_-123.60,42.4,-123.6,42.55,-123.5,32.03,3,42.121,-123.571,2697,0.2318,47
CAVE,cave,42.80_-123.20,42.8,-123.2,42.725,-123.35,31.76,2,42.121,-123.571,2541,0.2089,47
CBB,cbb,49.20_-124.80,49.2,-124.8,49.25,-124.8,30.54,21,50.032,-125.365,3406,0.1991,48
CBB,cbb,49.20_-125.20,49.2,-125.2,49.25,-125.05,33.15,14,50.032,-125.365,3416,0.2051,48
CBB,cbb,49.20_-125.60,49.2,-125.6,49.375,-125.7,38.29,2,50.032,-125.365,3376,0.2794,48
CBB,cbb,49.60_-125.20,49.6,-125.2,49.5,-125.3,27.69,9,50.032,-125.365,3408,0.2102,48
CBB,cbb,49.60_-125.60,49.6,-125.6,49.45,-125.5,41.83,6,50.032,-125.365,3386,0.2006,48
CBB,cbb,49.60_-126.00,49.6,-126.0,49.625,-126.025,36.3,2,50.032,-125.365,3346,0.2983,48
CBB,cbb,49.60_-126.40,49.6,-126.4,49.675,-126.325,35.99,4,50.032,-125.365,3390,0.1939,48
CBB,cbb,50.00_-126.00,50.0,-126.0,49.85,-126.15,37.82,1,50.032,-125.365,3193,0.2668,48
CBB,cbb,50.00_-126.40,50.0,-126.4,49.95,-126.45,25.23,20,50.032,-125.365,3399,0.1719,48
CBB,cbb,50.00_-126.80,50.0,-126.8,50.05,-126.65,18.95,5,50.032,-125.365,3405,0.21,48
CHIMA,chima,47.20_-122.40,47.2,-122.4,47.3,-122.55,31.32,1,48.011,-122.781,1843,0.0812,49
CHIMA,chima,47.20_-122.80,47.2,-122.8,47.15,-122.75,37.67,3,48.011,-122.781,1884,0.0578,49
CHIMA,chima,47.20_-123.20,47.2,-123.2,47.1,-123.05,41.13,2,48.011,-122.781,1884,0.0774,49
CHIMA,chima,47.60_-122.40,47.6,-122.4,47.45,-122.45,51.94,1,48.011,-122.781,1880,0.0585,49
CHIMA,chima,47.60_-122.80,47.6,-122.8,47.7,-122.85,26.94,7,48.011,-122.781,1884,0.051,49
CHIMA,chima,48.00_-122.80,48.0,-122.8,48.05,-122.95,48.59,7,48.011,-122.781,1884,0.0811,49
CHIMA,chima,48.00_-123.20,48.0,-123.2,48.0,-123.15,41.79,7,48.011,-122.781,1883,0.048,49
CHIMA,chima,48.00_-123.60,48.0,-123.6,48.05,-123.45,44.31,4,48.011,-122.781,1884,0.0725,49
CHIMA,chima,48.40_-122.80,48.4,-122.8,48.275,-122.925,33.75,4,48.011,-122.781,1884,0.059,49
CHIMA,chima,48.40_-123.20,48.4,-123.2,48.325,-123.15,23.86,8,48.011,-122.781,1884,0.0344,49
CHIMA,chima,48.40_-123.60,48.4,-123.6,48.325,-123.7,28.75,10,48.011,-122.781,1884,0.0385,49
CHIMA,chima,48.40_-124.00,48.4,-124.0,48.5,-123.975,26.26,4,48.011,-122.781,1884,0.03,49
CHIMA,chima,48.80_-123.60,48.8,-123.6,48.75,-123.6,21.42,9,48.011,-122.781,1884,0.0374,49
CHIMA,chima,48.80_-124.00,48.8,-124.0,48.7,-123.95,22.3,5,48.011,-122.781,1884,0.0561,49
CINE,cine,45.60_-123.20,45.6,-123.2,45.8,-123.25,32.5,1,46.557,-122.567,1960,0.1711,50
CINE,cine,46.00_-123.20,46.0,-123.2,45.9,-123.2,33.55,1,46.557,-122.567,2235,0.145,50
CINE,cine,46.40_-123.20,46.4,-123.2,46.5,-123.2,40.39,1,46.557,-122.567,329,0.1806,50
CINE,cine,46.80_-122.80,46.8,-122.8,46.95,-122.775,41.99,2,46.557,-122.567,2172,0.1745,50
CINE,cine,47.20_-122.40,47.2,-122.4,47.0,-122.55,49.11,1,46.557,-122.567,1407,0.1214,50
CINE,cine,47.20_-122.80,47.2,-122.8,47.35,-122.85,43.5,3,46.557,-122.567,2271,0.0979,50
CINE,cine,47.60_-122.80,47.6,-122.8,47.45,-122.85,26.25,3,46.557,-122.567,2277,0.1201,50
CLRS,clrs,48.80_-124.00,48.8,-124.0,48.65,-124.15,36.57,7,48.8203,-124.1309,4240,0.163,28
CLRS,clrs,48.80_-124.40,48.8,-124.4,48.8,-124.425,34.79,8,48.8203,-124.1309,4240,0.0955,28
