kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,47.200_-122.700__c75,142,0.6759502291679382,9.609656752519127,2.6383321285247803,0.3705748008806744,TRUSTED
F,47.750_-123.350__c306,244,0.49689167737960815,9.699646976222814,1.4713664054870605,0.4730438171573887,TRUSTED
F,47.900_-123.250__c522,206,0.93927401304245,18.91603550572557,3.259655475616455,,TRUSTED
F,48.850_-123.750__c33,202,0.28440502285957336,2.2860171589199596,3.26092529296875,0.23442789541581843,UNDETERMINED
F,47.650_-122.800__c942,233,0.37674346566200256,4.948728412254407,2.2155916690826416,0.24408088752039464,UNDETERMINED
F,48.250_-123.800__c7,244,1.3802828788757324,36.41262293267045,1.836512804031372,0.9102329907645568,TRUSTED
F,48.400_-122.850__c160,169,0.1714809536933899,-0.8648332566542204,4.480301380157471,0.14710117900239225,FAIL
F,48.450_-123.250__c781,243,0.5939808487892151,12.635538455675853,1.5147463083267212,0.7092605478589095,TRUSTED
F,47.250_-122.950__c804,197,0.11684029549360275,-2.1026866323941893,4.57893705368042,-0.12288403648686168,FAIL
F,48.050_-123.150__c6,132,0.36142241954803467,2.479313123155997,2.5099260807037354,0.13583535516548423,UNDETERMINED
F,48.150_-123.100__c339,210,0.23494496941566467,1.0770248104730493,4.451536655426025,0.6042141635999941,FAIL
F,47.500_-123.200__c64,209,0.19214628636837006,-0.056839967470101886,4.767918586730957,0.20153335669624334,FAIL
F,47.500_-123.250__c963,176,0.18871049582958221,-0.6192110661200967,4.206816673278809,0.22470415916062608,FAIL
F,47.650_-123.300__c951,221,0.21636469662189484,0.7167210212427748,3.4042530059814453,0.24030341449560838,FAIL
F,48.200_-123.100__c776,191,0.19965317845344543,0.022339120926744508,4.752052307128906,0.46386719509313756,FAIL
F,48.400_-123.650__c1102,181,0.23221176862716675,0.8010485123361367,4.434582710266113,0.160297953843111,FAIL
F,47.500_-123.200__c144,165,0.21404743194580078,0.08352538037666975,4.396462917327881,-0.10092784297229869,FAIL
F,47.700_-123.000__c11,168,0.15184509754180908,-1.3023097532162324,4.680205821990967,0.2619927457458657,FAIL
F,48.000_-123.450__c612,247,0.43387818336486816,7.794174126032908,1.9263434410095215,0.47469237791160324,TRUSTED
F,48.100_-122.950__c42,174,0.20768612623214722,-0.20263372713750957,3.606135368347168,0.004677541915230122,FAIL
F,48.150_-123.800__c183,243,0.48537448048591614,9.351377032866107,2.591808557510376,0.4432709622478591,TRUSTED
F,48.500_-123.700__c1260,145,0.41803961992263794,4.022446328570136,3.5189757347106934,0.32757861341397276,UNDETERMINED
F,47.700_-123.050__c373,234,0.3567919433116913,4.426658847379445,3.246840000152588,0.5359281588315378,UNDETERMINED
F,48.100_-123.550__c977,244,0.3625226318836212,5.636444766888985,2.468536376953125,0.7361191839666779,UNDETERMINED
F,48.700_-124.450__c527,155,0.3673626482486725,3.2087819270857403,2.424114227294922,0.23499604540900365,UNDETERMINED
F,48.900_-124.250__c154,176,0.27539658546447754,1.2838329846340435,2.9463446140289307,-0.32617427962566387,FAIL
F,48.000_-123.550__c742,245,1.1517618894577026,29.502348429676957,2.2352795600891113,0.7966078708973593,TRUSTED
F,48.750_-123.600__c193,244,0.4589466154575348,8.552221548990156,2.3106095790863037,0.7463907379815105,TRUSTED
F,48.800_-123.500__c748,166,0.18284790217876434,-0.611583652379535,3.8065953254699707,0.11977122552553408,FAIL
F,48.000_-123.400__c528,248,0.8643175363540649,20.810283034108483,1.7176554203033447,0.7081782070962961,TRUSTED
F,48.100_-122.900__c107,137,0.2859831750392914,0.9930280577663622,3.2276368141174316,0.7648216770222186,FAIL
F,48.850_-124.550__c991,205,0.6590815782546997,11.800711065252072,3.620736598968506,0.2959744257381519,UNDETERMINED
F,48.950_-123.750__c993,160,0.3690538704395294,3.5369869016524893,2.785154342651367,-0.023835089538497,UNDETERMINED
F,48.100_-123.600__c273,245,0.7587563395500183,17.618204929431204,2.2282958030700684,0.7609180236028128,TRUSTED
F,47.300_-122.700__c900,181,0.11965218931436539,-1.9589767767228412,4.6157331466674805,-0.0117668381094064,FAIL
F,47.300_-123.000__c1147,173,0.1252042055130005,-2.0133824779516214,4.554773330688477,0.3414639816630848,FAIL
F,47.350_-122.550__c563,178,0.13897518813610077,-1.7110642321487777,4.278934955596924,-0.19435600292659544,FAIL
F,47.400_-123.000__c675,177,0.13287457823753357,-1.8449926331452697,4.680751323699951,-0.15205647104206305,FAIL
F,47.550_-123.000__c297,141,0.21144859492778778,-0.45300945715019053,4.192922115325928,0.40097998935425033,FAIL
F,47.600_-123.100__c970,214,0.11770422756671906,-1.95191225810904,4.731449604034424,-0.015407230760118806,FAIL
F,47.900_-122.950__c242,203,0.1745333969593048,-0.5041090829785615,4.510238170623779,-0.003537238281178186,FAIL
F,47.200_-122.950__c428,168,0.14177089929580688,-1.526757565438436,4.655035972595215,0.18281532420328858,FAIL
F,48.000_-123.050__c402,248,0.3578173518180847,5.4941612202041705,2.169650077819824,0.3072679690305959,UNDETERMINED
F,48.200_-123.500__c956,244,0.754901111125946,17.501626199617686,2.063629627227783,0.5212294775588496,TRUSTED
F,48.400_-122.750__c114,118,0.5881163477897644,6.107596025214564,3.246262550354004,,UNDETERMINED
F,47.350_-122.850__c1069,196,0.11966223269701004,-2.030274116162834,5.3030242919921875,-0.13230274579969784,FAIL
F,47.300_-122.850__c1093,173,0.1841636747121811,-0.7190287059946993,4.297971725463867,0.5723556830148427,FAIL
F,47.300_-123.100__c87,211,0.43043893575668335,6.127648953549264,3.0558676719665527,,UNDETERMINED
F,47.450_-123.300__c330,184,0.10382825136184692,-2.346988789455053,4.398418426513672,-0.3358679111606382,FAIL
F,47.600_-122.850__c138,169,0.24181772768497467,0.7022328915073575,4.1981658935546875,0.17596331832183745,FAIL
F,47.900_-122.900__c521,175,0.13586051762104034,-1.7794414679741553,4.6482834815979,-0.0035560149320765485,FAIL
F,48.650_-124.000__c50,184,0.19083271920681,-0.213589455704111,3.7380099296569824,-0.07390616119876188,FAIL
F,47.600_-122.800__c1158,237,0.31158751249313354,3.2437988573748955,3.310619592666626,0.5712963269685567,UNDETERMINED
F,48.900_-124.600__c86,193,0.25834742188453674,1.5284668441125095,2.533505439758301,0.08234102315217912,FAIL
F,47.400_-122.800__c1223,191,0.27000826597213745,1.8276907463117322,3.471773147583008,0.5196532765567144,FAIL
F,47.550_-123.200__c1125,206,0.14542454481124878,-1.2433115074840202,4.5539631843566895,0.36875241176719914,FAIL
F,47.600_-123.100__c939,216,0.25371450185775757,1.5619392836948047,3.107128143310547,0.39883558330035535,FAIL
F,47.650_-123.000__c948,197,0.2980782389640808,2.5479822440950866,2.9230852127075195,0.39288109399101084,UNDETERMINED
F,47.650_-123.100__c492,201,0.20852963626384735,0.35920570491368015,4.295414447784424,0.5536980155395684,FAIL
F,47.700_-122.950__c861,202,0.23387442529201508,1.0028219286970732,3.9848575592041016,0.5689935147816009,FAIL
F,47.750_-123.050__c178,222,0.23026375472545624,1.0645088408732928,3.620434045791626,0.09524314043355663,FAIL
F,48.200_-123.450__c167,248,0.8531548380851746,20.47273281857438,2.4485974311828613,0.7723510981247104,TRUSTED
F,48.300_-123.450__c576,247,0.3813886046409607,6.206935253785709,2.2578258514404297,0.7948815940326661,UNDETERMINED
F,48.300_-123.900__c723,222,0.4112876057624817,5.594160417562137,3.1889052391052246,0.24266082419679816,UNDETERMINED
F,48.850_-123.950__c293,231,0.35130152106285095,4.282991496883398,2.7189230918884277,0.5946235796723963,UNDETERMINED
F,47.900_-123.400__c24,235,0.7846378684043884,15.622061986287536,2.2489306926727295,0.663686783875886,TRUSTED
F,48.800_-123.900__c1232,177,0.10615961998701096,-2.4314736081082566,4.743303298950195,-0.09415267299784848,FAIL
F,47.700_-122.900__c1192,181,0.10993511974811554,-2.1972448823974755,4.660267353057861,0.19348721004249478,FAIL
F,47.750_-122.900__c946,243,0.36141762137413025,5.603030217228923,2.4945671558380127,0.6054176085386179,UNDETERMINED
F,48.100_-123.250__c711,247,0.7020215392112732,15.902594274971447,2.297147274017334,0.7448935458203233,TRUSTED
F,48.050_-123.250__c693,245,0.6932668685913086,15.637860705764895,2.288266181945801,0.6852010524462937,TRUSTED
R,47.500_-122.850__c336,211,0.23577676713466644,1.0985144641967743,3.33933687210083,0.3285788077150004,
R,47.550_-123.000__c297,150,0.330197274684906,2.4067057422907188,3.44954776763916,0.4779793941870757,
R,47.600_-123.100__c970,211,0.2949347198009491,2.626871525969662,3.2690656185150146,0.12050567779923475,
R,47.650_-123.000__c948,235,0.5489467978477478,9.454756429852164,2.6651370525360107,0.43102570169711085,
R,47.750_-122.700__c252,248,0.253475159406662,2.3389447403379773,1.9573090076446533,0.7579021656292643,
R,47.750_-123.000__c1125,151,0.2239461988210678,0.11367194799789353,3.750009775161743,0.13719386266032244,
R,47.900_-123.400__c24,246,0.2738298177719116,2.954451775716804,2.5586183071136475,0.06580449232709056,
R,48.000_-123.050__c402,247,0.31559503078460693,4.217395224932195,2.3550031185150146,0.38766053277413787,
