kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,47.000_-122.800__c817,225,1.1307296752929688,22.6746888153362,2.5398805141448975,0.5730436864937516,TRUSTED
F,47.250_-122.750__c292,246,0.4205333888530731,6.247188254443998,2.16180157661438,0.26373682776513147,UNDETERMINED
F,47.050_-122.800__c689,209,1.1948424577713013,21.86396395384326,1.6816657781600952,0.7308681211594183,TRUSTED
F,47.800_-122.800__c561,237,1.025345802307129,21.668775056615885,2.28840970993042,0.8307175127870154,TRUSTED
F,47.900_-122.800__c382,238,0.7669610977172852,14.908513594714194,2.375488042831421,0.8013401208156246,TRUSTED
F,47.900_-123.150__c889,243,0.3914119601249695,5.4470651660690335,2.640881061553955,0.6453084913042625,UNDETERMINED
F,48.000_-123.550__c63,238,1.2859959602355957,28.488308823057203,1.9110935926437378,0.8150698574386223,TRUSTED
F,48.100_-123.000__c176,164,0.4862728416919708,6.0216563202366755,3.0303425788879395,0.07744720772041219,UNDETERMINED
F,47.800_-122.900__c109,204,2.578559160232544,52.50045202038007,0.9808743000030518,0.9224045118534714,TRUSTED
F,48.350_-122.850__c666,241,2.451536178588867,62.04981524071251,1.5551471710205078,0.9334347594678558,TRUSTED
F,47.850_-122.750__c708,241,1.1127076148986816,25.2649563937762,2.266538143157959,0.9307416453660354,TRUSTED
F,48.250_-123.800__c838,156,0.3086209297180176,1.5883332124752738,3.2794387340545654,-0.1334486225983244,FAIL
F,47.700_-123.400__c810,247,1.0788029432296753,24.333411761834267,2.361551284790039,0.9113951262215874,TRUSTED
F,47.750_-122.600__c700,243,0.5378569960594177,9.470702039213739,2.263261079788208,0.6353326788598198,TRUSTED
F,47.650_-123.000__c800,228,0.3009468913078308,2.42287840880501,2.6334540843963623,0.6599466897379499,UNDETERMINED
F,47.750_-123.050__c896,245,0.47416478395462036,7.720732629040424,2.258249521255493,0.6040629564276241,UNDETERMINED
R,47.000_-122.800__c817,165,0.3964069187641144,3.946205636394204,1.9041144847869873,0.49325058049990167,
R,47.250_-123.100__c423,221,0.1404709368944168,-1.4937232203338884,1.4958579540252686,0.10456047049036751,
R,47.350_-122.750__c1097,244,0.27639153599739075,2.286832272332522,1.7780343294143677,0.49824563494224466,
R,47.450_-123.300__c191,248,0.21051709353923798,0.4769051964081692,1.6259136199951172,0.16679525080547503,
R,47.500_-123.200__c104,235,0.3029187023639679,2.7675165996510125,2.1586480140686035,0.7469081065447427,
R,47.650_-123.050__c381,237,0.1435699462890625,-1.4016127472472517,2.1467504501342773,0.08875202835101234,
R,47.700_-123.400__c810,239,0.16511504352092743,-0.8379164915392954,1.831289529800415,0.017750196277428916,
