kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,46.150_-123.100__c386,249,1.3264793157577515,31.295588835548987,2.1460301876068115,0.9325587128416217,TRUSTED
F,46.900_-122.700__c748,248,1.345499873161316,31.815660378003678,2.059445381164551,0.8770454837744677,TRUSTED
R,47.400_-123.250__c578,249,0.187652587890625,0.1571021769248383,1.8239761590957642,-0.07849301696148779,
R,47.450_-122.950__c1073,249,0.1533244252204895,-0.7815191332028703,2.2360968589782715,-0.007471895292408627,
R,47.650_-122.700__c149,250,0.2945605218410492,3.376419577251601,2.0259876251220703,0.6574014823782888,
F,46.400_-123.200__c479,248,0.6148593425750732,11.838046701409075,2.5806591510772705,0.5463108865873948,TRUSTED
F,47.000_-122.700__c103,247,1.1755893230438232,27.169863727356102,2.0115365982055664,0.8057068301067946,TRUSTED
F,47.000_-122.800__c491,250,0.7159774303436279,15.506502657253117,1.9897176027297974,0.5275755852594259,TRUSTED
F,47.400_-123.250__c578,248,0.9583978652954102,21.23128400844458,2.739487648010254,0.7839816713780412,TRUSTED
F,47.450_-123.400__c176,249,0.5988056063652039,11.399095771860456,1.876758337020874,0.4618511928258101,TRUSTED
F,46.900_-123.050__c43,246,0.40079763531684875,5.985042506410728,2.348910093307495,0.5519355419402325,UNDETERMINED
F,47.350_-123.300__c253,245,0.6286108493804932,12.21404868724103,2.343592882156372,0.7241809185770531,TRUSTED
F,47.450_-122.950__c1073,249,1.0999224185943604,25.100933628471125,1.7556562423706055,0.7546719341909506,TRUSTED
F,46.750_-122.650__c376,248,1.0739558935165405,24.39094125217623,2.304666042327881,0.8456407942590092,TRUSTED
F,47.650_-122.700__c149,250,0.805465817451477,18.08234038092363,2.1523430347442627,0.8177972895943225,TRUSTED
R,46.400_-123.200__c479,248,0.16687652468681335,-0.41096946300079457,2.361741304397583,0.2128479798261466,
R,46.550_-122.750__c395,249,0.2952711582183838,3.0996739785607685,2.067490816116333,0.24259104650819527,
R,46.700_-123.100__c385,250,0.1998600959777832,0.6505582977061186,1.8120273351669312,0.035071323856106,
R,46.750_-122.650__c376,250,0.2212064117193222,1.264991601573488,1.8608208894729614,0.08526658632871013,
R,46.750_-122.850__c680,249,0.17792055010795593,-0.10899706472575318,1.9212013483047485,-0.003993768253658006,
R,46.900_-122.700__c748,250,0.5052204728126526,9.44006499668773,1.8700988292694092,0.6892951274432462,
R,46.900_-123.050__c43,250,0.16517296433448792,-0.34787764577607466,2.342379570007324,0.04812073888032556,
R,47.400_-122.450__c234,248,0.42422550916671753,6.625621551021266,2.2393980026245117,0.33127846867240185,
R,47.450_-123.400__c176,250,0.3434540629386902,4.783773443752248,2.0688652992248535,0.4856013962983336,
R,47.900_-123.200__c28,248,0.24233654141426086,1.6523037871167894,2.086090564727783,0.43693935747352153,
F,47.750_-123.100__c719,248,0.3383122384548187,4.276529131253825,2.8092520236968994,0.22855930911782382,UNDETERMINED
F,47.100_-122.700__c375,249,0.8887696266174316,19.327466748027504,2.1915442943573,0.8093850669017238,TRUSTED
F,46.700_-123.100__c385,248,0.8094040751457214,17.157406013428606,1.5324935913085938,0.7559005092550816,TRUSTED
F,47.350_-122.700__c513,248,0.8451481461524963,18.134741942533385,2.1731770038604736,0.6786761213498311,TRUSTED
F,47.400_-122.450__c234,249,0.5927296876907349,11.232964342070275,2.1609597206115723,0.4154200687743223,TRUSTED
F,47.900_-123.200__c28,249,1.2059845924377441,28.000949499535416,1.961622953414917,0.875266961128175,TRUSTED
F,46.850_-122.550__c206,250,0.39918115735054016,6.387824613471016,2.068531036376953,0.5797712223508017,UNDETERMINED
F,47.350_-122.500__c645,245,0.18359462916851044,0.04614702418929871,2.0301146507263184,0.016619069876931552,FAIL
R,47.100_-122.700__c375,250,0.10973802953958511,-1.9435192800569236,2.2157676219940186,-0.19685182707252122,
F,46.200_-123.050__c300,248,0.706737756729126,14.350241667810776,2.486514091491699,0.7823829218162229,TRUSTED
F,47.100_-122.950__c38,245,1.306518316268921,30.749803158881697,1.9357820749282837,0.915668971459656,TRUSTED
R,46.350_-123.100__c244,250,0.36202287673950195,5.318259007943955,2.7111167907714844,0.17056573640294537,
R,46.700_-123.200__c157,249,0.39601922035217285,5.854388204938897,2.5036957263946533,0.6864583058493742,
R,47.100_-122.950__c38,249,0.2924191355705261,3.0216922566734232,1.6900417804718018,0.5846331821021357,
R,47.350_-122.500__c645,247,0.30277061462402344,3.304728634830822,2.0792176723480225,0.33729597831190716,
R,47.350_-123.300__c221,249,0.20553019642829895,0.6459225227390408,1.8990623950958252,0.6776814575510368,
R,47.800_-122.800__c524,248,0.6246966123580933,12.107023259826832,2.3065481185913086,0.6128434374051678,
F,46.950_-122.700__c260,246,0.9865176677703857,22.00015259291315,2.0039658546447754,0.7068719580004857,TRUSTED
F,47.350_-123.300__c221,250,1.4386969804763794,36.30929440522104,1.9130585193634033,0.8025188662132074,TRUSTED
F,46.550_-122.750__c395,248,0.9569084644317627,21.19055991250692,2.110158681869507,0.7624259489046594,TRUSTED
F,47.750_-122.700__c546,250,1.2728519439697266,31.53560348147569,2.16074800491333,0.8624352441326691,TRUSTED
F,47.300_-122.900__c337,247,0.8725903630256653,18.885083573159342,2.3842952251434326,0.9217266218002107,TRUSTED
F,46.750_-122.850__c680,247,0.5073668360710144,8.898921812807728,2.5303521156311035,0.4208777036872081,TRUSTED
R,46.150_-123.100__c386,250,0.3499782979488373,4.9715673151176505,1.957448124885559,0.6342412259048569,
R,47.000_-122.800__c491,248,0.44859176874160767,7.291858503603411,2.216564416885376,0.5948125752936544,
R,47.300_-122.900__c337,248,0.18572433292865753,0.10437866777423872,1.8217463493347168,0.3680097159504749,
R,47.350_-123.300__c253,249,0.39600279927253723,5.853939209884039,2.7650539875030518,0.4722099368176317,
R,47.750_-123.100__c719,250,0.184125155210495,0.19764306123800052,2.6090807914733887,-0.277663943213312,
F,47.800_-122.900__c507,248,0.4076767861843109,6.173136394855298,2.8461782932281494,0.41267781857555524,UNDETERMINED
F,46.350_-123.100__c244,248,0.574554443359375,10.736005859027614,2.201841115951538,0.7580984298187218,TRUSTED
R,46.950_-122.700__c260,249,0.1806786209344864,-0.03358423015318819,1.918885588645935,0.13616091742657246,
R,47.350_-122.700__c513,249,0.26421216130256653,2.2504401685107247,1.9204119443893433,0.11101050533347931,
R,47.800_-122.900__c507,249,0.2900783121585846,2.95768805234688,2.27066969871521,0.27349678853717246,
F,47.800_-122.800__c524,250,0.4381340444087982,7.509046250973715,1.9086331129074097,0.5250190549250765,UNDETERMINED
F,46.700_-123.200__c157,248,0.43799400329589844,7.00208801449618,2.1270225048065186,0.619359244996767,UNDETERMINED
R,46.200_-123.050__c300,250,0.3228206932544708,4.189861610980038,2.2042157649993896,0.7516432806066103,
R,47.750_-122.700__c546,250,0.30573996901512146,3.698209283060605,1.9962849617004395,0.2909441072399221,
R,46.850_-122.550__c206,249,0.1915200650691986,0.26284906851131556,2.2660887241363525,0.2514654065491928,
R,47.000_-122.700__c103,248,0.23329704999923706,1.40514056558384,2.007772207260132,0.08476756187625153,
