kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,40.100_-123.100__c41,250,0.9265252947807312,21.537560685745348,2.3409013748168945,0.8833878322310209,TRUSTED
F,41.050_-123.100__c979,248,0.9085302352905273,21.31859523309328,2.1189355850219727,0.8632031903355696,TRUSTED
F,40.850_-123.050__c815,250,0.7174330949783325,15.580357509321955,2.163268566131592,0.6269675435978709,TRUSTED
F,40.800_-123.050__c541,247,1.4706586599349976,37.628409247071836,2.3164079189300537,0.9199262822813901,TRUSTED
F,40.700_-123.300__c40,250,2.590827703475952,68.95486082883052,1.07904052734375,0.9750280252668391,TRUSTED
F,40.100_-123.600__c269,247,1.0725862979888916,26.07858201399347,1.7159101963043213,0.7618519803786237,TRUSTED
F,40.750_-123.300__c19,247,0.4465278685092926,7.9138778306854265,1.6483408212661743,0.7209783920756199,UNDETERMINED
F,40.950_-123.150__c546,246,1.740649938583374,45.462041824781046,1.72442626953125,0.8796944072083067,TRUSTED
F,41.000_-123.250__c380,250,0.35364875197410583,5.215852062796852,2.1763734817504883,0.5639798915232567,UNDETERMINED
F,41.150_-123.200__c278,249,0.47439318895339966,8.722373138800728,1.79938542842865,0.1287608075940923,UNDETERMINED
F,40.800_-123.100__c298,248,0.5468556880950928,10.82482843580262,2.5851147174835205,0.7167135703841956,TRUSTED
F,40.900_-123.350__c119,249,0.2760540843009949,2.967684767321002,2.020258903503418,0.43610801197082033,FAIL
F,40.950_-123.100__c350,249,0.4253600835800171,7.299707438034071,2.7812867164611816,0.5954856171845497,UNDETERMINED
F,40.850_-123.150__c499,249,1.1105908155441284,27.18125995348555,1.7796614170074463,0.9083586010782155,TRUSTED
F,40.250_-123.050__c68,249,0.9291519522666931,21.916921796534528,1.619101643562317,0.9175906314966046,TRUSTED
F,40.650_-123.150__c364,249,0.8461748361587524,19.50939128961742,2.3456919193267822,0.7830792486582051,TRUSTED
F,40.950_-123.150__c528,249,0.5938007831573486,12.186911788584855,1.8888936042785645,0.7210525731066207,TRUSTED
F,40.300_-123.100__c116,249,2.0040817260742188,53.105354760011146,2.128255605697632,0.9677663893473767,TRUSTED
R,40.100_-123.100__c41,250,0.5500292181968689,10.810887833023274,1.7433807849884033,0.8322746336448269,
R,40.100_-123.550__c183,250,0.44309693574905396,7.76430200503765,1.9817997217178345,0.6821471398288679,
R,40.100_-123.600__c269,250,0.37345656752586365,5.780192491729422,1.8637255430221558,0.8475286345167481,
R,40.300_-123.100__c116,249,0.34530702233314514,4.97701660272913,1.8383909463882446,0.5169655468566418,
R,40.750_-123.050__c323,250,0.15064410865306854,-0.5679117847482049,1.786129117012024,0.4343319893389211,
R,40.800_-123.050__c541,250,0.36496594548225403,5.538287912525596,1.5782132148742676,0.3728596293022307,
R,40.850_-123.150__c499,250,0.28705894947052,3.318655594604082,1.942859172821045,0.6412480271167806,
R,40.900_-123.100__c212,249,0.25001367926597595,2.2121382687811915,2.0250918865203857,0.5680379247119981,
R,40.900_-123.200__c98,250,0.18385890126228333,0.37840409036742256,2.215402364730835,0.353704050682795,
