patch,date,dvv,cc_max,n_stack
48.050_-123.850__c46,2017-02-15,0.0009503721310226,0.9988954110911604,27
48.050_-123.850__c46,2017-02-16,0.0009879067307693,0.9989331471501618,28
48.050_-123.850__c46,2017-02-17,0.0009697044267153,0.9989798692044176,29
48.050_-123.850__c46,2017-02-18,0.0010268458358988,0.9989249935220488,30
48.050_-123.850__c46,2017-02-19,0.0011167929090579,0.999098254454734,30
48.050_-123.850__c46,2017-02-20,0.0008644954974321,0.9992672965746155,30
48.050_-123.850__c46,2017-02-21,0.0006523687363094,0.9993054976834896,30
48.050_-123.850__c46,2017-02-22,0.0007663988732004,0.9991734340319296,30
48.050_-123.850__c46,2017-02-23,0.0008721262681896,0.9991077767968636,30
48.050_-123.850__c46,2017-02-24,0.0007617848634937,0.9990237597451214,30
48.050_-123.850__c46,2017-02-25,0.0006262211672288,0.998959450205042,30
48.050_-123.850__c46,2017-02-26,0.000542690895424,0.9987513964406736,30
48.050_-123.850__c46,2017-02-27,0.0003130144189225,0.9986667922813144,30
48.050_-123.850__c46,2017-02-28,0.000246865450435,0.9985668337383348,30
48.050_-123.850__c46,2017-03-01,0.000304468514168,0.9985434649403382,30
48.050_-123.850__c46,2017-03-02,0.0002208932708865,0.9979929301199628,30
48.050_-123.850__c46,2017-03-03,0.0002892370142415,0.9983011050566116,30
48.050_-123.850__c46,2017-03-04,0.0002620931959564,0.9976931095707888,30
48.050_-123.850__c46,2017-03-05,0.0004352898441476,0.9976290229844716,30
48.050_-123.850__c46,2017-03-06,0.0002353779632635,0.9978832923926833,30
48.050_-123.850__c46,2017-03-07,0.0004840772259131,0.9980664641603936,30
48.050_-123.850__c46,2017-03-08,0.0006867613679528,0.9985864484954328,30
48.050_-123.850__c46,2017-03-09,0.0008731147789861,0.9985230394112508,30
48.050_-123.850__c46,2017-03-10,0.0010600928408558,0.9985948223435456,30
48.050_-123.850__c46,2017-03-11,0.0010505521010133,0.9990533328942154,30
48.050_-123.850__c46,2017-03-12,0.0009820202306701,0.9990084251753588,30
48.050_-123.850__c46,2017-03-13,0.0009319554833198,0.999075522305072,30
48.050_-123.850__c46,2017-03-14,0.0009183748605205,0.9990589820745364,30
48.050_-123.850__c46,2017-03-15,0.0009892741111133,0.9988931164824464,30
48.050_-123.850__c46,2017-03-16,0.0009926804076072,0.9987099744513808,30
48.050_-123.850__c46,2017-03-17,0.0009648937564619,0.9987310207294168,30
48.050_-123.850__c46,2017-03-18,0.0008216704492879,0.9987108633811728,30
48.050_-123.850__c46,2017-03-19,0.000841261379861,0.9985180745149844,30
48.050_-123.850__c46,2017-03-20,0.0007622491529697,0.99809452330808,30
48.050_-123.850__c46,2017-03-21,0.0006569875343208,0.9982145830602086,30
48.050_-123.850__c46,2017-03-22,0.0007811071553914,0.9980211559818988,30
48.050_-123.850__c46,2017-03-23,0.0007849950834502,0.9975263348889676,30
48.050_-123.850__c46,2017-03-24,0.00086770152711,0.9971570252618086,30
48.050_-123.850__c46,2017-03-25,0.0010215326725905,0.9964564009564254,30
48.050_-123.850__c46,2017-03-26,0.0012633944465179,0.9957422933724726,30
48.050_-123.850__c46,2017-03-27,0.0016919910185154,0.9952698273021352,30
48.050_-123.850__c46,2017-03-28,0.0019368989051237,0.994345216267522,30
48.050_-123.850__c46,2017-03-29,0.0021785091160498,0.9932264424552985,30
48.050_-123.850__c46,2017-03-30,0.0024719417187699,0.992592526130189,30
48.050_-123.850__c46,2017-03-31,0.002544978617339,0.9912939993950006,30
48.050_-123.850__c46,2017-04-01,0.0028584522526899,0.98907879665356,30
48.050_-123.850__c46,2017-04-02,0.0028970579041916,0.9873830961239346,30
48.050_-123.850__c46,2017-04-03,0.0031855122166012,0.9876911042133176,30
48.050_-123.850__c46,2017-04-04,0.0030581633775795,0.9877658589524652,30
48.050_-123.850__c46,2017-04-05,0.003296272276059,0.9865044744417604,30
48.050_-123.850__c46,2017-04-06,0.0031979251380875,0.9863474809727452,30
48.050_-123.850__c46,2017-04-07,0.0034982377645255,0.9862736882879444,30
48.050_-123.850__c46,2017-04-08,0.0035826243784786,0.9836538281982252,30
48.050_-123.850__c46,2017-04-09,0.0036390568347457,0.981965439692159,30
48.050_-123.850__c46,2017-04-10,0.003712902845201,0.9842245545345604,30
48.050_-123.850__c46,2017-04-11,0.0037095518273834,0.9863342201012096,30
48.050_-123.850__c46,2017-04-12,0.0035867432853077,0.9868370274742247,30
48.050_-123.850__c46,2017-04-13,0.0036154458507555,0.986297333539674,30
48.050_-123.850__c46,2017-04-14,0.003675778673092,0.985234574996197,30
48.050_-123.850__c46,2017-04-15,0.0038293687996769,0.98365803322201,30
48.050_-123.850__c46,2017-04-16,0.0038439862953617,0.9839655862630008,30
48.050_-123.850__c46,2017-04-17,0.0037843686254636,0.985881657107822,30
48.050_-123.850__c46,2017-04-18,0.0037076488073077,0.9869553346850122,30
48.050_-123.850__c46,2017-04-19,0.0037178881812301,0.9880406006839756,30
48.050_-123.850__c46,2017-04-20,0.0036003002340361,0.9887630012578624,30
48.050_-123.850__c46,2017-04-21,0.0035636984003919,0.9889967627713684,30
48.050_-123.850__c46,2017-04-22,0.0037895298049531,0.988099959783473,30
48.050_-123.850__c46,2017-04-23,0.0034946012826188,0.9877738414397536,30
48.050_-123.850__c46,2017-04-24,0.00306240506774,0.9903184983667,30
48.050_-123.850__c46,2017-04-25,0.0026578147959802,0.992331359711562,30
