kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,45.300_-123.050__c7,245,0.44234099984169006,8.324686223809072,2.220749855041504,0.4947807698764461,UNDETERMINED
F,45.500_-123.200__c162,217,0.808388888835907,16.45496836065829,2.677185535430908,0.8583788999807853,TRUSTED
F,45.650_-123.400__c24,246,0.8134158253669739,19.81932165268143,1.4783968925476074,0.8697537678283205,TRUSTED
R,45.350_-123.000__c747,249,0.27182111144065857,3.0425603135772414,2.104800224304199,0.38451955988906084,
R,45.500_-123.200__c162,241,0.2779082953929901,3.2311205594022874,2.434720754623413,0.31738547411772383,
R,45.700_-123.300__c395,245,0.2787810266017914,3.2581548025859064,2.118420362472534,0.3651506488748924,
R,46.900_-122.850__c643,243,0.23005050420761108,1.748649035422414,2.5394115447998047,0.37985296938108354,
R,46.900_-123.000__c913,247,0.42786458134651184,7.876256038111873,2.551886796951294,0.7041951551163342,
R,46.950_-122.700__c1146,234,0.4345107972621918,7.105668820971676,2.1344964504241943,0.6316355839582655,
F,46.800_-122.950__c196,230,0.21559953689575195,0.9063768265630502,2.5996615886688232,0.37472187437809296,FAIL
F,45.350_-123.000__c747,243,0.4398847818374634,8.248600947874625,2.376089334487915,0.5680611464095607,UNDETERMINED
F,45.700_-123.300__c395,241,0.733434796333313,17.341781526733584,2.439145088195801,0.6010327574343315,TRUSTED
F,47.000_-122.650__c558,240,0.21070194244384766,1.1492964298322883,1.651792049407959,0.1580153828439401,FAIL
R,45.300_-123.050__c7,248,0.4052804112434387,7.176675296058068,1.9686886072158813,0.5555006602459257,
R,45.450_-123.000__c17,242,0.41006410121917725,7.324857733920911,1.9940265417099,0.7836080278893849,
R,46.150_-123.050__c98,248,0.26200535893440247,2.738501701248213,2.321009397506714,0.33638453980749855,
F,45.900_-123.150__c1,238,0.30917176604270935,3.5562248520994824,2.0132334232330322,0.5488974389678211,FAIL
F,46.850_-123.100__c243,222,0.258712500333786,2.2100849866390964,2.234158992767334,0.5330683268034866,FAIL
F,45.550_-123.150__c137,238,0.4987048804759979,8.923564645469694,1.7114479541778564,0.44305964492881544,UNDETERMINED
F,46.200_-123.100__c121,241,0.5376598834991455,11.27734089548767,1.9500458240509033,0.5268837251063784,UNDETERMINED
F,47.000_-122.700__c700,244,0.3116316497325897,4.275755325513538,1.8273190259933472,0.21314626449637605,FAIL
F,47.000_-122.700__c796,235,0.2645779848098755,2.2933849665021784,1.9304333925247192,0.5097765530115079,FAIL
R,45.900_-123.150__c1,246,0.40440210700035095,7.1494684192357605,2.296327829360962,0.5014248052237553,
R,46.850_-123.100__c243,241,0.535091757774353,11.197789099161387,2.986956834793091,0.6999859939290847,
R,47.000_-122.650__c558,247,0.34249988198280334,5.231948124493348,2.875850200653076,0.6806861439082854,
R,47.000_-122.700__c700,249,0.47358793020248413,9.292609801648814,2.238908529281616,0.5755602917092687,
F,46.150_-123.050__c98,245,0.5335361361503601,11.149601234603999,2.6746270656585693,0.43418005950843513,UNDETERMINED
F,46.900_-122.850__c643,215,0.7810943126678467,15.726742747885488,2.435215473175049,0.5550321751459625,TRUSTED
F,46.900_-122.800__c1226,236,0.21077893674373627,0.7698634837564173,2.591658592224121,-0.08185689411852946,FAIL
R,45.650_-123.400__c24,247,0.3416750729084015,5.206398345967537,2.1339972019195557,0.582330812763441,
R,46.800_-122.950__c196,248,0.7276998162269592,17.164131357603797,2.032430648803711,0.7389364421468672,
R,47.000_-122.700__c796,245,0.20305228233337402,0.9123359893060133,3.0097129344940186,0.562231313963449,
F,45.450_-123.000__c17,227,0.5013275742530823,9.507864298615202,1.9808965921401978,0.47878746132541194,UNDETERMINED
F,46.900_-123.000__c913,235,0.48986247181892395,8.673158736210713,1.8980070352554321,0.4353283883995192,UNDETERMINED
F,46.950_-122.700__c1146,209,0.509269654750824,8.947945502876886,2.8521971702575684,0.6070773508155246,UNDETERMINED
R,45.550_-123.150__c137,245,0.18508107960224152,0.35564927977160904,2.4585764408111572,0.06753100656143435,
R,46.200_-123.100__c121,249,0.3448192775249481,5.303795106121827,2.2430899143218994,0.21104064958694807,
R,46.900_-122.800__c1226,244,0.34188827872276306,5.213002736615523,2.5774142742156982,0.339257530244773,
