kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,39.800_-122.700__c41,244,0.3618495762348175,4.880472146219122,2.2119638919830322,0.44104097665767783,TRUSTED
F,40.650_-122.850__c692,238,0.37577077746391296,4.565489381749019,3.8303582668304443,0.31425236670274453,TRUSTED
F,40.750_-122.900__c1238,236,0.3350065350532532,3.5657149178996126,2.437401533126831,0.42342660063440174,UNDETERMINED
F,40.050_-122.700__c823,246,0.4211256504058838,6.48956617481232,2.201897144317627,0.5601058275839034,TRUSTED
F,40.950_-122.900__c10,228,0.2953535318374634,2.6554904787033,3.981494426727295,0.252923762872951,UNDETERMINED
F,41.100_-123.300__c645,243,0.8984804749488831,19.447725237026695,2.400496006011963,0.5155685876063636,TRUSTED
F,41.000_-123.050__c378,240,0.2331465482711792,1.3867307563879994,3.9228763580322266,0.012050559265925886,UNDETERMINED
R,39.800_-122.700__c41,248,0.24558614194393158,1.7244129692684533,1.7354861497879028,0.009053828576010772,
R,39.900_-122.900__c999,236,0.15370343625545502,-0.8808833180927457,2.4313886165618896,0.4072607872515052,
R,40.300_-122.700__c1219,249,0.14402884244918823,-1.0324370155236986,1.7266360521316528,0.28470420371277255,
R,40.450_-122.750__c299,250,0.23192572593688965,1.3170847126604415,1.9675922393798828,0.21002176508501522,
R,40.600_-123.000__c645,240,0.23558108508586884,1.4528181062283765,2.7297182083129883,0.43756236836386453,
R,40.650_-123.050__c1184,250,0.12830811738967896,-1.468334657643923,1.8829971551895142,0.18974639072026533,
R,40.750_-122.900__c249,246,0.20507219433784485,0.6246311082167875,2.7474968433380127,0.007600510523010756,
R,40.850_-122.800__c101,249,0.15841813385486603,-0.641828777708494,1.7846050262451172,0.6503096913321798,
R,40.850_-122.950__c1008,223,0.24932660162448883,1.4128052600963363,2.32738995552063,0.43148786537598727,
R,40.900_-123.150__c987,249,0.2063189595937729,0.6584754974822041,2.2617430686950684,0.3991498785475758,
