kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,44.450_-123.250__c114,244,0.2979215383529663,3.6213277456881627,1.84329092502594,0.6011135139566527,UNDETERMINED
F,44.450_-123.300__c41,241,0.4310121238231659,7.675535292892227,2.261449098587036,0.48106590726351245,UNDETERMINED
F,45.450_-122.900__c20,243,0.30668166279792786,3.8881787969006636,2.003213882446289,-0.16646169920925719,UNDETERMINED
F,45.850_-123.400__c161,243,0.5078836679458618,10.017197501728527,1.9541230201721191,0.6013363121666376,UNDETERMINED
F,44.900_-123.300__c531,216,0.4898776412010193,8.696790808054207,2.205253839492798,0.0377260929489878,UNDETERMINED
F,46.100_-123.100__c42,242,0.2866889536380768,3.27916057011502,2.2628989219665527,0.39319106327668746,UNDETERMINED
F,46.200_-122.950__c121,240,0.2300727814435959,1.5545178255231094,2.6026077270507812,0.40959349969479686,FAIL
F,44.850_-123.600__c869,241,0.4779233932495117,9.104547133852229,2.3895034790039062,0.617328408686144,UNDETERMINED
F,45.000_-123.650__c302,241,0.24553269147872925,2.025457852739142,2.272321939468384,0.3950178155331435,FAIL
F,45.250_-123.500__c901,247,0.24241413176059723,1.9304602366343697,2.5142059326171875,0.20137311418437323,FAIL
F,45.800_-123.350__c403,244,0.7572354674339294,17.61295601328602,1.9591704607009888,0.8722208158348178,TRUSTED
F,45.550_-123.450__c37,239,0.8345297574996948,17.568653193273096,1.438645362854004,0.79370234208476,TRUSTED
F,45.200_-123.450__c991,238,1.11892569065094,25.199744724330227,2.2975027561187744,0.6506440972564679,TRUSTED
F,45.800_-123.300__c367,241,0.34270110726356506,4.985403691379633,1.8658727407455444,0.5901644784628642,UNDETERMINED
R,44.450_-123.250__c114,247,0.2507372796535492,2.1840001011175496,2.045023202896118,0.6042877507816112,
R,44.800_-123.550__c108,249,0.27950382232666016,3.060286984973868,2.1298844814300537,0.5948393166006128,
R,44.850_-123.600__c869,250,0.2344071865081787,1.8781341835653413,2.219825506210327,0.16112377575945205,
R,45.400_-123.300__c697,250,0.24535202980041504,2.21682230644813,2.3769354820251465,0.3224857315190007,
R,45.500_-123.450__c512,247,0.3299686908721924,4.5975486192445265,2.2270822525024414,0.573635951484679,
