kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,47.600_-123.100__c620,243,0.6798349022865295,16.426817833059207,2.0485620498657227,0.30358567737832765,TRUSTED
F,48.150_-123.600__c946,245,0.780735433101654,19.69958173111598,2.1065690517425537,0.884567171032442,TRUSTED
F,48.400_-123.850__c1161,246,0.48949217796325684,10.252947473899487,2.426677703857422,0.7462377651898044,TRUSTED
F,48.600_-123.500__c54,222,0.7375392913818359,14.14914770707798,2.238349437713623,0.5925207268448109,TRUSTED
F,48.600_-124.050__c292,247,0.45470568537712097,9.124628562629104,2.251835346221924,0.7748519679248528,UNDETERMINED
F,48.850_-124.350__c503,248,0.6542695164680481,15.597590562690112,1.8963395357131958,0.7349792893074084,TRUSTED
F,49.000_-123.600__c203,235,0.15886393189430237,-0.6895661029505336,2.5408785343170166,-0.25928408560302696,FAIL
F,48.500_-123.700__c309,242,0.7818081974983215,19.734377431001512,2.3561978340148926,0.7413298293937037,TRUSTED
F,47.800_-123.400__c917,239,0.155451238155365,-0.7868316384700906,2.557438850402832,-0.45069078730867146,FAIL
F,48.400_-123.750__c510,246,0.7450288534164429,18.541419291604512,2.5716512203216553,0.47744531289740366,TRUSTED
F,49.000_-124.900__c742,239,0.2934895157814026,3.147411520329875,2.221384048461914,0.3532398848567937,FAIL
F,48.700_-124.150__c1318,233,0.8278223872184753,18.376487687654613,1.8612147569656372,0.7016751023420685,TRUSTED
R,47.700_-123.250__c1309,113,0.2773888409137726,0.3511581485137803,2.7584598064422607,0.18078869066849446,
R,47.800_-123.400__c917,248,0.29378974437713623,3.905232013650368,1.9249424934387207,0.29073651634604997,
R,48.150_-123.300__c624,248,0.4189304709434509,7.9642399175160055,2.173293113708496,0.714794436588737,
R,48.150_-123.600__c946,249,0.30011311173439026,4.110333892042762,2.105438709259033,0.3804261941427515,
R,48.600_-123.500__c54,242,0.4465150237083435,8.858959972045692,2.3777081966400146,0.8178506174376862,
