kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,48.050_-123.800__c48,248,0.2969953715801239,2.8009704519648353,2.3289742469787598,0.5573716918589575,UNDETERMINED
F,49.100_-125.450__c11,245,0.38458386063575745,4.940661108360679,2.7143449783325195,0.5905316985864484,TRUSTED
F,49.550_-125.300__c848,248,0.7674596309661865,14.293895958844587,2.5989670753479004,0.829232243689456,TRUSTED
F,48.550_-124.100__c191,247,0.2766962945461273,2.3050862789256796,2.24544620513916,0.40907730419260646,UNDETERMINED
F,48.500_-123.900__c550,248,0.1710607409477234,-0.2754743570060749,3.3013150691986084,0.44080326293748096,UNDETERMINED
F,48.900_-124.650__c856,247,0.30297309160232544,2.946999591363859,3.118464708328247,0.05090585091904832,UNDETERMINED
F,48.950_-123.850__c1104,247,0.776031494140625,14.50329716829575,3.076019763946533,0.8238936137624692,TRUSTED
F,49.000_-124.050__c926,249,0.3408019542694092,3.8711171879058965,2.8088698387145996,0.4195820733337839,UNDETERMINED
F,49.050_-124.700__c1135,249,0.3238145411014557,3.456133328454699,3.1661183834075928,0.3728018210048409,UNDETERMINED
F,49.350_-125.050__c599,244,0.3722561001777649,4.639507450492479,2.091776132583618,0.3421784479640921,TRUSTED
R,48.050_-123.800__c48,250,0.11807671934366226,-1.5283114047014805,2.0346360206604004,0.0052784225193440145,
R,48.400_-123.850__c833,249,0.13911516964435577,-1.0558696026373442,2.1847805976867676,-0.12121177393283827,
R,48.800_-124.900__c188,249,0.29938188195228577,2.8592702810835116,2.511683225631714,0.7066082053484944,
R,48.900_-124.900__c168,247,0.23403523862361908,1.2629235046438647,2.071795701980591,0.46063194505181104,
R,48.950_-123.750__c174,247,0.2127571552991867,0.7431232824208072,1.8265684843063354,0.5762185440194343,
R,48.950_-124.550__c284,247,0.1309114545583725,-1.2562773583421223,2.2304329872131348,-0.1279343602544168,
R,48.950_-125.000__c105,249,0.41887253522872925,5.778295795724435,2.5384392738342285,0.6875327415579646,
R,49.050_-124.550__c1114,249,0.1220727413892746,-1.4721974202862127,2.1129941940307617,0.1866071085071121,
R,49.050_-124.600__c927,244,0.17056946456432343,-0.28747569986062704,2.143761396408081,0.2973635833907804,
R,49.050_-125.050__c1100,247,0.21111607551574707,0.7030335044501475,2.1823887825012207,0.552903060397339,
R,49.100_-125.300__c307,248,0.20262186229228973,0.4955291980780912,2.140177011489868,0.37414507052760576,
R,49.150_-125.050__c523,244,0.31299498677253723,3.191823491014193,1.9944753646850586,0.6610186456814977,
R,49.250_-125.000__c649,246,0.17839613556861877,-0.09627871725326563,2.3528332710266113,0.10140937217243401,
R,49.350_-125.050__c599,244,0.1306651383638382,-1.2622945926345106,2.465369939804077,0.43530202631366843,
