kind,fam,nwin,coda,coda_sigma,s_amp,daynight_cc,verdict
F,45.500_-122.850__c61,215,0.17231319844722748,-0.6434366908626284,4.201221942901611,0.020740363734462683,UNDETERMINED
F,45.550_-123.300__c962,238,0.1272060126066208,-1.4497377583910676,4.604776859283447,-0.2574693095461949,UNDETERMINED
F,45.600_-123.200__c44,220,0.0995728000998497,-2.3941527822216453,5.318130016326904,-0.2043591801582792,FAIL
F,45.600_-123.350__c822,224,0.11306262761354446,-2.0426406274038467,4.066547393798828,0.22895110349095713,UNDETERMINED
F,45.800_-123.350__c238,234,0.15590129792690277,-0.7034857721792553,4.9607625007629395,0.10955239405205672,UNDETERMINED
F,46.300_-123.000__c149,221,0.1190890446305275,-1.8856068306914862,3.449058771133423,0.12701880186496217,UNDETERMINED
F,46.300_-123.200__c371,228,0.1352798342704773,-1.4637141601764097,4.4686408042907715,0.30873701554119454,UNDETERMINED
F,46.550_-123.100__c135,229,0.14286185801029205,-1.2661450289212974,3.153735637664795,-0.30051157965405106,UNDETERMINED
F,46.700_-122.900__c284,228,0.13292987644672394,-1.5249483559079637,2.812645435333252,-0.018915142324079443,UNDETERMINED
F,46.700_-123.000__c23,229,0.11544771492481232,-1.9804910425139564,4.303679943084717,-0.15187953265532025,UNDETERMINED
F,46.800_-122.700__c35,236,0.16988028585910797,-0.3399470447122105,4.355897903442383,0.5861490373986024,UNDETERMINED
F,46.850_-122.700__c555,230,0.09485693275928497,-2.291010630180085,5.353963851928711,0.07111894843661737,FAIL
F,46.900_-122.900__c946,233,0.1680275946855545,-0.3881282860788596,5.371135711669922,0.07645730679938247,UNDETERMINED
F,46.900_-123.100__c623,237,0.18152274191379547,-0.03717236036176722,4.4828338623046875,0.05204441427994728,UNDETERMINED
F,46.950_-122.700__c915,221,0.1752079874277115,-0.4232834252432898,5.1372175216674805,0.06287525604606689,UNDETERMINED
F,46.950_-123.050__c293,227,0.14654764533042908,-1.1701023595998252,5.271326065063477,-0.01833358728416088,UNDETERMINED
F,47.000_-122.550__c173,231,0.16508731245994568,-0.4645935111635186,5.060234546661377,-0.03571126427434551,UNDETERMINED
F,47.000_-122.950__c952,228,0.09012315422296524,-2.6403876122131074,5.132821559906006,-0.20508899903689515,FAIL
F,47.100_-122.850__c859,232,0.11125117540359497,-1.864660586986491,5.17614221572876,-0.33375752241290335,UNDETERMINED
F,47.100_-122.950__c333,235,0.12668664753437042,-1.4632444098290978,4.4087042808532715,-0.11485188163403748,UNDETERMINED
F,47.100_-123.250__c249,247,0.5742963552474976,12.128054601902448,1.7747858762741089,0.5977635808218452,TRUSTED
F,47.150_-122.700__c1026,224,0.10347732156515121,-2.2924104321132286,3.5827884674072266,-0.21960755141609742,FAIL
F,47.250_-122.850__c299,227,0.13950438797473907,-1.3536325468851331,5.195219039916992,0.046322643103774395,UNDETERMINED
F,45.500_-123.200__c490,237,0.13593915104866028,-1.2226230308149537,4.257160663604736,0.2129915855171658,UNDETERMINED
F,46.700_-123.200__c427,232,0.17713482677936554,-0.1512848477564397,2.904614210128784,0.38620808145711083,TRUSTED
F,45.850_-123.350__c341,225,0.10097359865903854,-2.35765137258492,5.340232849121094,-0.2335367418435344,FAIL
F,46.250_-123.200__c481,238,0.09115386754274368,-2.387312853422403,5.00794792175293,-0.07781244539257402,FAIL
F,46.500_-123.200__c140,224,0.11653520166873932,-1.952153778134149,4.200023651123047,-0.1732260567173013,UNDETERMINED
F,46.900_-122.600__c957,238,0.13429976999759674,-1.2652569113238703,4.792786121368408,0.13565913583043163,UNDETERMINED
F,46.150_-123.150__c646,239,0.10417508333921432,-2.0486820280951243,4.482746124267578,-0.2277531072826143,UNDETERMINED
F,46.750_-122.750__c824,235,0.11884681135416031,-1.6671278441897195,5.254352569580078,-0.020424204625791954,UNDETERMINED
F,45.550_-123.350__c101,237,0.1434357464313507,-1.0276659452966257,5.144778251647949,0.3240024814241009,UNDETERMINED
F,46.300_-123.250__c49,234,0.0897975042462349,-2.4225865505732402,4.901261806488037,-0.43062733690743527,FAIL
F,47.000_-122.800__c756,233,0.12587659060955048,-1.4843108178589999,4.798315525054932,0.14718259903054418,UNDETERMINED
F,45.500_-123.500__c90,236,0.09795282036066055,-2.2104987186995566,4.518032550811768,0.009770620623644474,FAIL
F,45.900_-123.400__c97,235,0.13833144307136536,-1.1604088847064111,4.12333345413208,-0.010004567543733228,UNDETERMINED
F,45.950_-123.150__c464,235,0.1375303715467453,-1.1812416176683975,4.192101955413818,-0.1289203852303275,UNDETERMINED
F,46.450_-122.850__c181,232,0.10863208025693893,-1.9327729940754816,4.199956893920898,0.02030868792768644,UNDETERMINED
F,46.500_-123.250__c19,228,0.14581306278705597,-1.189243797283182,4.208313465118408,-0.0745259202257855,UNDETERMINED
F,46.600_-122.800__c185,221,0.12111971527338028,-1.8326924837385858,4.872399806976318,0.3739452546682487,UNDETERMINED
F,46.600_-123.100__c295,218,0.10619104653596878,-2.426083773273414,2.972134590148926,0.11664824627908418,FAIL
