fam,causality,reliable
47.800_-122.600__c9,0.9452151258388891,False
47.800_-122.800__c21,0.8193845159984227,False
47.800_-122.850__c15,0.5304757535019868,False
47.800_-122.950__c36,1.8140573016845494,True
47.800_-123.050__c59,0.5087120075276088,False
47.800_-123.100__c12,1.0623204434634075,False
47.800_-123.150__c80,1.9095888060153643,True
47.800_-123.200__c36,1.1382793225438714,False
47.800_-123.300__c36,0.29613452897375436,False
47.800_-123.300__c84,3.7358518762450603,True
47.800_-123.350__c23,0.9010310154566624,False
47.850_-122.950__c45,0.4569221298728319,False
47.850_-123.000__c58,1.6301193062505992,True
47.850_-123.050__c111,1.987782724460517,True
47.850_-123.050__c58,3.36899265496767,True
47.850_-123.050__c99,2.4468537670769117,True
47.850_-123.100__c26,0.914634008693115,False
47.850_-123.150__c46,2.710850909583936,True
47.850_-123.200__c21,0.421360484862541,False
47.850_-123.250__c40,2.282579792363155,True
47.850_-123.300__c44,1.102872198612373,False
47.850_-123.350__c62,0.7155324086001356,False
47.850_-123.400__c15,0.48749566729225186,False
47.850_-123.450__c3,0.7956644251966053,False
47.900_-122.650__c6,0.3844127690084769,False
47.900_-122.800__c13,3.2018776295197253,True
47.900_-122.850__c26,1.80743112654117,True
47.900_-122.950__c34,1.1425715093689068,False
47.900_-122.950__c4,1.9474314819209375,True
47.900_-123.000__c28,0.6102741743380534,False
47.900_-123.050__c67,0.646114538571017,False
47.900_-123.100__c11,1.6962953067007904,True
47.900_-123.150__c74,5.4647900921720245,True
47.900_-123.150__c81,0.3775779189111178,False
47.900_-123.150__c94,1.1565591380600901,False
47.900_-123.200__c19,1.0824092547992403,False
47.900_-123.250__c68,0.7238438912217579,False
47.900_-123.300__c46,0.7777649736053334,False
47.900_-123.350__c34,1.3344025629340837,False
47.900_-123.400__c32,2.576797674126338,True
47.950_-122.950__c113,1.3147106774496318,False
47.950_-122.950__c64,2.2367350268961075,True
47.950_-123.000__c32,1.1778575763052417,False
47.950_-123.000__c51,3.497556995768801,True
47.950_-123.050__c41,2.895288149537494,True
47.950_-123.100__c18,2.8835981715046364,True
47.950_-123.150__c62,0.7745077010635442,False
47.950_-123.200__c59,0.5073040318598914,False
47.950_-123.250__c61,2.8791767045890526,True
47.950_-123.300__c3,0.7573789287774741,False
48.000_-122.800__c17,0.44352275508482414,False
48.000_-122.900__c41,0.3104342071395291,False
48.000_-122.950__c33,2.058882097603898,True
48.000_-123.000__c25,1.630336108805147,True
48.000_-123.050__c39,2.2958211948859018,True
48.000_-123.100__c3,1.478310309154838,False
48.000_-123.150__c42,0.4159573549299454,False
48.000_-123.150__c54,1.8004706534480368,True
48.000_-123.150__c70,0.9645878108714725,False
48.000_-123.200__c41,2.430304115600052,True
48.000_-123.250__c4,1.3524739176092384,False
48.000_-123.250__c8,1.9561244281981323,True
48.000_-123.300__c71,0.657683617165813,False
