fam,causality,reliable
45.800_-123.200__c15,0.3200667026076186,False
45.800_-123.250__c43,2.317512866581153,True
45.850_-123.150__c68,1.2877500056654418,False
45.850_-123.300__c33,0.8045515190073251,False
45.850_-123.300__c60,1.3318830295051918,False
45.850_-123.300__c97,0.7672037561958257,False
45.900_-123.200__c70,3.1570976650070723,True
45.900_-123.250__c140,0.9100543458519366,False
45.900_-123.250__c141,0.761077850503935,False
45.900_-123.250__c93,1.156119813310202,False
45.900_-123.300__c102,0.4499425882104075,False
45.900_-123.350__c61,0.43734875843746346,False
45.950_-123.200__c72,0.5429634301031746,False
46.100_-123.000__c8,0.4393563145529061,False
46.100_-123.100__c12,0.736487608869806,False
46.450_-123.100__c68,1.1653619932928398,False
46.450_-123.300__c103,0.5752705150557653,False
46.500_-123.150__c15,1.4951288271464491,False
46.500_-123.200__c15,1.7608098925278055,True
46.500_-123.200__c43,0.6953878425048005,False
46.750_-122.750__c47,1.226637083456059,False
46.750_-123.150__c3,0.3482016410222649,False
46.850_-123.000__c88,0.7021810129665814,False
46.900_-122.850__c30,1.0172376842021458,False
46.900_-123.050__c56,1.1465359201140364,False
46.950_-122.750__c267,1.8794424395623297,True
46.950_-122.750__c271,0.2675276580793626,False
46.950_-122.750__c35,1.2022373977049763,False
46.950_-122.800__c134,1.673338345023936,True
47.000_-122.550__c34,2.016470099386259,True
47.000_-122.700__c21,1.0196917573042945,False
47.000_-122.700__c40,0.9615145306696992,False
47.000_-122.750__c19,0.7080592179503613,False
47.050_-122.750__c80,0.5576798358350664,False
47.150_-122.800__c1,0.596253584077941,False
47.150_-122.950__c115,0.886423333374704,False
47.150_-123.000__c32,0.8393988125250404,False
47.150_-123.000__c59,0.9918483981450292,False
47.200_-122.650__c65,1.0359947980353175,False
47.200_-122.950__c28,0.5820803842696146,False
47.250_-123.100__c50,0.5682624004681104,False
47.250_-123.300__c18,0.7386320731568072,False
47.350_-122.700__c55,1.0479438125110794,False
47.350_-122.850__c114,1.8496353922836377,True
47.350_-122.850__c15,2.0812728582732882,True
47.350_-122.900__c62,0.7982133781046035,False
47.350_-123.000__c23,0.7466166226910341,False
47.350_-123.100__c59,0.957792825425208,False
47.400_-122.750__c9,1.676385457370844,True
47.450_-122.850__c32,2.214749031465494,True
47.450_-122.850__c38,3.112684758369282,True
47.450_-122.850__c69,1.677055132538309,True
