fam,causality,reliable
40.200_-122.600__c19,0.48194649669392897,False
40.200_-122.600__c71,1.2473281773316056,False
40.200_-122.850__c81,1.3840014729362637,False
40.250_-122.800__c9,1.3448405823783862,False
40.250_-122.850__c104,0.9977531593332796,False
40.250_-122.900__c10,3.106967046902712,True
40.300_-122.600__c35,0.6309826673434645,False
40.300_-122.700__c72,1.3653601149150276,False
40.300_-122.700__c86,4.03093192259563,True
40.300_-122.750__c13,0.5675439902796292,False
40.300_-122.750__c21,0.5958344698258975,False
40.300_-122.750__c36,0.43238836105498785,False
40.300_-122.750__c67,0.7796741283708954,False
40.300_-122.750__c69,1.6299330850726659,True
40.300_-122.750__c84,0.8501945292772832,False
40.300_-122.750__c88,0.42562864871395656,False
40.350_-122.400__c40,1.7176116961667096,True
40.350_-122.650__c11,1.712117565313457,True
40.350_-122.700__c48,1.7053939188366734,True
40.350_-122.700__c71,0.15971831414890358,False
40.350_-122.700__c8,2.8524132201443635,True
40.350_-122.700__c90,1.3573405657482505,False
40.350_-122.800__c33,1.000546969251413,False
40.350_-122.800__c48,0.9465049718008967,False
40.350_-122.850__c61,1.4181308428981607,False
40.350_-122.900__c10,1.2492455153046833,False
40.400_-122.500__c32,0.5598843138933827,False
40.400_-122.500__c57,0.6754323855549165,False
40.400_-122.500__c86,1.553248745436382,True
40.400_-122.550__c134,1.4589525547382238,False
40.400_-122.550__c50,1.1038511216573457,False
40.400_-122.600__c11,1.5393173055028002,True
40.400_-122.650__c34,0.9523021008574626,False
40.400_-122.650__c42,0.6731921631564293,False
40.400_-122.700__c122,0.6068805347544717,False
40.400_-122.700__c94,0.7269037447641198,False
40.450_-122.550__c15,1.0070221181254049,False
40.450_-122.550__c32,1.2639844447647237,False
40.450_-122.550__c85,0.26679696433290045,False
40.450_-122.600__c4,0.9971961750110891,False
40.450_-122.650__c12,1.7794877394986506,True
40.500_-122.450__c33,2.344240691588173,True
40.500_-122.500__c19,0.4845382912839535,False
40.500_-122.550__c9,1.2142505361572058,False
40.500_-122.600__c121,0.8576000698375927,False
40.500_-122.650__c90,1.2593684855617726,False
40.650_-122.650__c52,0.5426295172175161,False
40.650_-122.700__c50,1.1708579339747165,False
40.700_-122.600__c23,2.904380171309723,True
40.700_-122.600__c32,1.0427122818853867,False
40.800_-122.750__c4,1.0748851558243337,False
40.850_-122.700__c16,1.0597300268961336,False
40.850_-122.700__c23,0.518293831561842,False
40.850_-122.800__c1,0.3834186485721191,False
40.900_-122.900__c29,1.2397937352162771,False
40.900_-123.100__c27,1.0632757999673879,False
40.950_-122.850__c19,1.3019640764233233,False
41.100_-122.950__c1,0.5477753525238326,False
41.150_-122.950__c31,1.0903874403172371,False
41.200_-122.950__c5,0.4375727367343087,False
41.250_-123.050__c15,1.7050442416481357,True
41.250_-123.200__c9,0.6473260024890836,False
41.400_-123.050__c38,0.6025309112549784,False
41.400_-123.050__c6,0.7110032834837793,False
41.400_-123.100__c103,1.2974800122995422,False
41.400_-123.150__c77,1.1240172106157074,False
41.450_-123.050__c61,0.9435703320493151,False
41.450_-123.100__c47,1.0749004394399888,False
41.450_-123.100__c79,1.511945673863846,True
41.450_-123.150__c27,0.30987786229208136,False
41.500_-123.200__c49,0.8025131106787946,False
41.500_-123.250__c5,0.9190391446579126,False
41.500_-123.350__c63,0.6108758809667414,False
41.500_-123.350__c65,1.6047226165324502,True
41.550_-123.000__c11,0.7573902679178269,False
41.550_-123.050__c86,0.6238056979971599,False
41.550_-123.200__c77,0.5485241358309881,False
41.550_-123.200__c83,0.3844211732833559,False
41.550_-123.400__c20,1.04573177313047,False
41.550_-123.400__c61,0.7996093919982737,False
41.600_-123.050__c71,0.21938550167919058,False
41.600_-123.100__c121,2.346092602310902,True
41.600_-123.100__c50,1.0808680786096392,False
41.600_-123.100__c61,0.6728041521095111,False
41.600_-123.150__c21,0.971906017025622,False
41.600_-123.200__c167,0.6009379423912705,False
41.600_-123.200__c28,2.0897340543458576,True
41.600_-123.200__c39,0.9891588414375626,False
41.600_-123.200__c94,0.834712496201445,False
41.600_-123.250__c141,0.37802218412456245,False
41.600_-123.250__c18,0.5620943418903138,False
41.600_-123.250__c23,1.5355816201458659,True
41.600_-123.250__c5,1.1628674285085627,False
41.600_-123.250__c51,0.9342353985979583,False
41.600_-123.250__c64,1.7247872209745592,True
41.600_-123.250__c8,0.28178973825441844,False
41.600_-123.250__c94,1.3258908359776305,False
41.600_-123.300__c10,1.5028968545846468,True
41.600_-123.300__c203,1.3290444013419551,False
41.600_-123.300__c25,1.1664380087465398,False
41.600_-123.400__c60,0.30896655227968667,False
41.600_-123.450__c26,2.608502624437779,True
41.650_-122.900__c42,0.9246719152266448,False
41.650_-123.050__c104,3.2713248313521883,True
41.650_-123.150__c108,0.9546317115854197,False
41.650_-123.150__c13,0.45964095843381786,False
41.650_-123.150__c137,0.9819434528172608,False
41.650_-123.200__c198,7.44394448273838,True
41.650_-123.200__c24,0.7192983819662464,False
41.650_-123.200__c31,0.7383225495413457,False
41.650_-123.200__c61,3.7643434061113465,True
41.650_-123.250__c115,0.5036457856336782,False
41.650_-123.250__c131,5.70021579217324,True
41.650_-123.250__c151,0.3327665827944931,False
41.650_-123.300__c106,0.6832754070629004,False
41.650_-123.300__c65,1.3473516825432463,False
41.650_-123.350__c10,0.4946545121049516,False
41.650_-123.350__c62,1.4418715582202088,False
41.650_-123.350__c8,0.39371329757540907,False
41.700_-123.200__c23,1.0248055434580692,False
41.700_-123.250__c30,3.7570070038137175,True
41.700_-123.350__c109,1.115113447812793,False
41.700_-123.400__c67,1.8984383663200002,True
41.750_-123.150__c70,1.1167859200669281,False
41.750_-123.150__c71,0.5526699093740128,False
41.750_-123.400__c11,0.9723393741739011,False
41.750_-123.400__c112,0.42458924408449283,False
41.750_-123.400__c123,0.900129819496035,False
41.750_-123.400__c125,1.443929319897953,False
41.750_-123.400__c131,1.310217083466709,False
41.750_-123.450__c11,1.0654194409479578,False
41.750_-123.450__c72,0.9264491578779148,False
41.750_-123.450__c82,1.2722279730490753,False
41.750_-123.500__c31,1.4571675957459012,False
41.800_-123.350__c1,1.2406533180670893,False
41.800_-123.350__c106,1.3107676064801383,False
41.800_-123.350__c128,2.352337272045187,True
41.800_-123.350__c143,0.7155324320759984,False
41.800_-123.350__c4,1.781220275767329,True
41.800_-123.350__c78,0.5972914082369489,False
41.800_-123.350__c81,1.9059113124009786,True
41.800_-123.350__c85,0.6655385813331425,False
41.800_-123.350__c88,1.4015490293761854,False
41.800_-123.400__c107,3.5817932848410248,True
41.800_-123.400__c17,1.3057166554156434,False
41.800_-123.450__c1,0.5672680294996064,False
41.800_-123.450__c14,0.6130380982561818,False
41.850_-123.200__c28,0.37119926517840685,False
41.850_-123.350__c66,1.1285733188489695,False
41.850_-123.350__c7,0.21641348731103885,False
41.850_-123.350__c72,1.1674602645808,False
41.850_-123.450__c25,2.0460650187221927,True
