fam,causality,reliable
45.450_-123.050__c59,0.7139908736622974,False
45.450_-123.200__c21,1.139855442822988,False
45.450_-123.350__c92,1.1244904728038687,False
45.450_-123.450__c24,0.715120087611653,False
45.450_-123.450__c32,4.498139604926046,True
45.500_-123.300__c46,2.5477790226905257,True
45.500_-123.300__c48,0.9512346724332001,False
45.500_-123.400__c25,0.4397072416677783,False
45.500_-123.400__c45,1.618696411448317,True
45.500_-123.400__c58,1.0488518665097828,False
45.500_-123.400__c68,1.2344003914349064,False
45.500_-123.400__c90,1.1313551363843206,False
45.550_-123.150__c1,1.330201356197893,False
45.550_-123.200__c53,1.1228281456190379,False
45.550_-123.250__c11,2.574253100426621,True
45.550_-123.300__c30,1.8174727734641576,True
45.550_-123.350__c33,0.5456912597034276,False
45.550_-123.350__c42,0.4575827148895714,False
45.550_-123.350__c85,1.471527726641991,False
45.550_-123.350__c89,0.7547438494838369,False
45.550_-123.400__c44,0.8744315486945206,False
45.600_-122.950__c7,1.9556325697780084,True
45.600_-123.000__c6,0.9015079045697957,False
45.600_-123.100__c9,0.5864718560707497,False
45.600_-123.150__c17,0.4410078280989129,False
45.600_-123.150__c46,0.607701247746614,False
45.600_-123.300__c17,1.7235165727693182,True
45.600_-123.300__c21,0.5497547798306732,False
45.600_-123.350__c126,1.1802676639470537,False
45.600_-123.350__c54,1.113756493655065,False
45.600_-123.350__c72,1.9053946349812803,True
45.600_-123.400__c105,1.0641791432215757,False
45.600_-123.400__c110,0.7233147481300586,False
45.600_-123.400__c129,1.0145658443284584,False
45.600_-123.400__c153,2.3299278284928437,True
45.600_-123.400__c29,1.0390111400501039,False
45.600_-123.400__c39,0.562146419007577,False
45.600_-123.400__c87,1.811498820333417,True
45.600_-123.450__c3,0.8009267548578317,False
45.600_-123.550__c20,0.7452000419285953,False
45.650_-123.000__c13,0.447843714311432,False
45.650_-123.000__c38,0.6883428141162834,False
45.650_-123.000__c57,2.4645869960654494,True
45.650_-123.350__c43,0.9776016171149244,False
45.650_-123.400__c13,1.2723951245870941,False
45.650_-123.400__c64,4.477825430420716,True
45.650_-123.400__c68,0.531495392628504,False
45.650_-123.450__c110,1.3907741854202431,False
45.650_-123.450__c47,0.27371735521165547,False
45.650_-123.500__c18,1.0797781054294282,False
45.700_-123.150__c20,4.469588194040534,True
45.700_-123.150__c28,0.43903136022124184,False
45.700_-123.300__c37,0.6686839325379932,False
45.700_-123.450__c25,1.5850932976539633,True
45.750_-123.250__c1,2.8025708611193094,True
45.750_-123.250__c38,0.432785025269149,False
45.750_-123.250__c76,1.0205926669847485,False
45.750_-123.500__c50,0.6810254727130357,False
45.750_-123.550__c13,0.9287422084893151,False
45.800_-123.300__c118,1.6003913975343549,True
45.800_-123.300__c134,1.0114687122201558,False
45.800_-123.300__c31,1.1306854135180255,False
45.800_-123.300__c33,1.4114287666574776,False
45.800_-123.300__c42,0.8637075284129532,False
45.850_-123.150__c86,0.8378550525481104,False
45.850_-123.200__c31,0.6469399575005724,False
45.850_-123.250__c41,1.1771837416647704,False
45.850_-123.400__c43,3.919616814350372,True
45.850_-123.600__c4,1.1578697488847567,False
45.900_-123.150__c11,0.8386064425319929,False
45.900_-123.200__c70,0.5434025175972395,False
45.900_-123.400__c33,2.0565051914044976,True
45.950_-123.050__c31,0.72909898352097,False
45.950_-123.250__c72,1.6705052500265192,True
46.000_-123.300__c43,1.0476317388156502,False
46.000_-123.600__c3,2.993766118116478,True
46.050_-123.200__c1,0.9192686271643187,False
46.050_-123.200__c36,0.567454776033746,False
46.050_-123.350__c14,1.3238375771247655,False
46.100_-123.300__c1,2.4187265644725766,True
46.150_-123.150__c51,0.46328477960986725,False
46.200_-123.050__c3,0.22721664632296512,False
46.250_-123.100__c60,1.2800011794990591,False
46.350_-123.050__c19,0.9617531617882553,False
46.400_-123.250__c92,2.5988958305906267,True
46.450_-123.000__c27,1.417530927886376,False
46.550_-122.600__c18,2.6308981340161703,True
46.550_-122.800__c35,0.6576137926372788,False
46.600_-122.850__c41,0.23557443398889566,False
46.600_-123.550__c1,0.6250505227564472,False
46.650_-122.800__c37,1.3780230603941082,False
46.700_-122.600__c14,1.6371858706416245,True
46.700_-122.800__c63,3.152759017426814,True
46.750_-122.800__c66,1.0713203477069215,False
46.750_-122.800__c89,4.1423303830511315,True
46.750_-122.800__c98,0.6194839772538263,False
46.750_-122.850__c75,0.45497282290805585,False
46.750_-122.900__c17,1.3931639608226243,False
46.750_-122.950__c48,1.2413990376099293,False
46.800_-122.750__c61,0.41880686285783053,False
46.800_-122.800__c74,0.8959042312997855,False
46.850_-122.850__c32,0.5320979919039164,False
46.850_-123.000__c76,1.0797218751742514,False
46.850_-123.000__c88,2.8548498047769146,True
46.850_-123.050__c104,2.9842443188213283,True
46.850_-123.050__c109,0.8580998664694466,False
46.850_-123.050__c85,0.611315633238064,False
46.900_-122.750__c37,1.622538149228378,True
46.900_-122.750__c51,2.3325626646676008,True
46.900_-122.750__c90,0.5819130377233938,False
46.900_-123.050__c39,1.541792798666204,True
46.900_-123.150__c25,1.4761538966344105,False
