fam,causality,reliable
43.000_-123.250__c14,3.663786634549257,True
43.050_-123.300__c21,0.5798357658494544,False
43.050_-123.400__c36,1.048663259413615,False
43.050_-123.400__c37,0.5976129832788807,False
43.050_-123.450__c17,0.5745608755928087,False
43.050_-123.450__c46,0.5022951646463993,False
43.050_-123.500__c18,3.8841213244227473,True
43.050_-123.550__c5,1.63515251351912,True
43.050_-123.600__c58,2.2115161041945854,True
43.050_-123.650__c16,0.4981447199408138,False
43.050_-123.700__c19,0.9543118419070823,False
43.100_-123.350__c19,0.48126832232257377,False
43.100_-123.400__c56,0.48191472621265474,False
43.100_-123.450__c38,1.0365876135263774,False
43.100_-123.450__c63,0.6604607906046391,False
43.100_-123.450__c65,1.0815384797626433,False
43.100_-123.650__c71,0.4551720653184859,False
43.150_-123.450__c140,1.444603627224645,False
43.150_-123.450__c23,1.573068704258071,True
43.150_-123.450__c24,1.5533573628694914,True
43.150_-123.500__c114,2.1376876788956807,True
43.150_-123.500__c129,0.9458449396201176,False
43.150_-123.500__c14,0.4145908126006108,False
43.150_-123.500__c162,0.2704951836836257,False
43.150_-123.500__c37,1.4595016389569546,False
43.150_-123.500__c39,1.3656870086713941,False
43.150_-123.500__c45,0.3841024732664862,False
43.150_-123.650__c30,0.7048529340263255,False
43.150_-123.650__c66,0.9410726918893427,False
43.150_-123.650__c73,0.35048494198794594,False
43.200_-123.400__c126,0.7680087914956943,False
43.200_-123.400__c30,0.3708084131645187,False
43.200_-123.400__c39,0.36008574024510753,False
43.200_-123.400__c43,1.1295031441242593,False
43.200_-123.400__c5,0.8020994122931735,False
43.200_-123.400__c67,1.3994527259123646,False
43.200_-123.450__c127,0.9800994235142603,False
43.200_-123.450__c154,0.8681493752265583,False
43.200_-123.450__c180,0.8885495088044059,False
43.200_-123.500__c1,0.2940946506281704,False
43.200_-123.500__c18,1.944832651005224,True
43.200_-123.500__c25,0.47234978687149043,False
43.200_-123.500__c43,2.3609858132804047,True
43.200_-123.500__c51,2.48314891978078,True
43.200_-123.500__c61,0.4226402865890651,False
43.200_-123.500__c63,1.6624801366335649,True
43.200_-123.600__c107,0.8315514444200144,False
43.200_-123.600__c19,1.8459636445933127,True
43.200_-123.600__c27,3.182078683741349,True
43.200_-123.600__c31,0.43861615545284893,False
43.200_-123.600__c41,0.28076454141973184,False
43.200_-123.650__c31,1.170106593291409,False
43.200_-123.650__c93,0.838536026169176,False
43.250_-123.400__c41,0.9455574881866083,False
43.250_-123.400__c44,0.8462106896525124,False
43.250_-123.400__c52,0.7897082228587811,False
43.250_-123.450__c100,1.546140428983763,True
43.250_-123.450__c112,0.785221114796809,False
43.250_-123.450__c116,2.570498785893892,True
43.250_-123.450__c135,0.8376866889754193,False
43.250_-123.450__c145,0.28421672330734443,False
43.250_-123.450__c76,1.5243072307107604,True
43.250_-123.450__c99,1.2319042039052128,False
43.250_-123.500__c20,0.8570425805932171,False
43.250_-123.500__c31,1.144421969054914,False
43.250_-123.500__c61,2.088678780802868,True
43.250_-123.500__c79,0.6283353594327673,False
43.250_-123.550__c27,2.223924885084753,True
43.250_-123.650__c11,1.7902156249001953,True
43.250_-123.700__c58,0.89371412847072,False
43.250_-123.800__c3,1.0279338258191346,False
43.250_-123.800__c44,0.5760157029626053,False
43.250_-123.850__c13,1.730784125542628,True
43.250_-123.850__c50,2.1793581223568275,True
43.300_-123.500__c29,0.9865339826613324,False
43.300_-123.600__c41,0.6981015855609405,False
43.300_-123.650__c62,3.0267224447549923,True
43.300_-123.700__c106,1.0596469176522716,False
